ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-2007-Prologue,2007,Prologue,Londres (GBR) - Londres (GBR),Londres,Grande-Bretagne,Londres,Grande-Bretagne,"7,9",,Drapeau : SuisseFabian Cancellara,,Drapeau : SuisseFabian Cancellara,
E-2007-1,2007,1,Londres (GBR) - Cantorbéry (GBR),Londres,Grande-Bretagne,Cantorbéry,Grande-Bretagne,203,,Drapeau : AustralieRobbie McEwen,,Drapeau : SuisseFabian Cancellara,
E-2007-2,2007,2,Dunkerque - Gand (BEL),Dunkerque,France,Gand,Belgique,167,,Drapeau : BelgiqueGert Steegmans,,Drapeau : SuisseFabian Cancellara,
E-2007-3,2007,3,Waregem (BEL) - Compiègne,Waregem,Belgique,Compiègne,France,236,,Drapeau : SuisseFabian Cancellara,,Drapeau : SuisseFabian Cancellara,
E-2007-4,2007,4,Villers-Cotterêts - Joigny,Villers-Cotterêts,France,Joigny,France,190,,Drapeau : NorvègeThor Hushovd,,Drapeau : SuisseFabian Cancellara,
E-2007-5,2007,5,Chablis - Autun,Chablis,France,Autun,France,184,,Drapeau : ItalieFilippo Pozzato,,Drapeau : SuisseFabian Cancellara,
E-2007-6,2007,6,Semur-en-Auxois - Bourg-en-Bresse,Semur-en-Auxois,France,Bourg-en-Bresse,France,200,,Drapeau : BelgiqueTom Boonen,,Drapeau : SuisseFabian Cancellara,
E-2007-7,2007,7,Bourg-en-Bresse - Le Grand-Bornand,Bourg-en-Bresse,France,Le Grand-Bornand,France,197,,Drapeau : AllemagneLinus Gerdemann,,Drapeau : AllemagneLinus Gerdemann,
E-2007-8,2007,8,Le Grand-Bornand - Tignes,Le Grand-Bornand,France,Tignes,France,165,,Drapeau : DanemarkMichael Rasmussen,,Drapeau : DanemarkMichael Rasmussen,
E-2007-9,2007,9,Val d'Isère - Briançon,Val d'Isère,France,Briançon,France,161,,Drapeau : ColombieMauricio Soler,,Drapeau : DanemarkMichael Rasmussen,
E-2007-10,2007,10,Tallard - Marseille,Tallard,France,Marseille,France,229,,Drapeau : FranceCédric Vasseur,,Drapeau : DanemarkMichael Rasmussen,
E-2007-11,2007,11,Marseille - Montpellier,Marseille,France,Montpellier,France,180,,Drapeau : Afrique du SudRobert Hunter,,Drapeau : DanemarkMichael Rasmussen,
E-2007-12,2007,12,Montpellier - Castres,Montpellier,France,Castres,France,179,,Drapeau : BelgiqueTom Boonen,,Drapeau : DanemarkMichael Rasmussen,
E-2007-13,2007,13,Albi - Albi,Albi,France,Albi,France,54,,Drapeau : AustralieCadel Evans,,Drapeau : DanemarkMichael Rasmussen,
E-2007-14,2007,14,Mazamet - Plateau de Beille,Mazamet,France,"Plateau de Beille, Aston",France,197,,Drapeau : EspagneAlberto Contador,,Drapeau : DanemarkMichael Rasmussen,
E-2007-15,2007,15,Foix - Loudenvielle (Val-Louron),Foix,France,Loudenvielle,France,196,,Drapeau : LuxembourgKim Kirchen,,Drapeau : DanemarkMichael Rasmussen,
E-2007-16,2007,16,Orthez - Gourette (Col d'Aubisque),Orthez,France,"Gourette, Eaux-Bonnes",France,218,,Drapeau : DanemarkMichael Rasmussen,,Drapeau : DanemarkMichael Rasmussen[18],
E-2007-17,2007,17,Pau - Castelsarrasin,Pau,France,Castelsarrasin,France,188,,Drapeau : ItalieDaniele Bennati,,Drapeau : EspagneAlberto Contador,
E-2007-18,2007,18,Cahors - Angoulême,Cahors,France,Angoulême,France,211,,Drapeau : FranceSandy Casar,,Drapeau : EspagneAlberto Contador,
E-2007-19,2007,19,Cognac - Angoulême,Cognac,France,Angoulême,France,"55,5",,Drapeau : États-UnisLevi Leipheimer,,Drapeau : EspagneAlberto Contador,
E-2007-20,2007,20,Marcoussis - Paris-Champs-Élysées,Marcoussis,France,Paris,France,130,,Drapeau : ItalieDaniele Bennati,,Drapeau : EspagneAlberto Contador,
