ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1999-Prologue,1999,Prologue,Puy du Fou - Puy du Fou,Les Epesses,France,Les Epesses,France,7,(CLM),Drapeau : États-UnisLance Armstrong,,Drapeau : États-UnisLance Armstrong,
E-1999-1,1999,1,Montaigu - Challans,Montaigu,France,Challans,France,203,,Drapeau : EstonieJaan Kirsipuu,,Drapeau : États-UnisLance Armstrong,
E-1999-2,1999,2,Challans - Saint-Nazaire,Challans,France,Saint-Nazaire,France,176,,Drapeau : BelgiqueTom Steels,,Drapeau : EstonieJaan Kirsipuu,
E-1999-3,1999,3,Nantes - Laval,Nantes,France,Laval,France,"194,5",,Drapeau : BelgiqueTom Steels,,Drapeau : EstonieJaan Kirsipuu,
E-1999-4,1999,4,Laval - Blois,Laval,France,Blois,France,"194,5",,Drapeau : ItalieMario Cipollini,,Drapeau : EstonieJaan Kirsipuu,
E-1999-5,1999,5,Bonneval - Amiens,Bonneval,France,Amiens,France,"233,5",,Drapeau : ItalieMario Cipollini,,Drapeau : EstonieJaan Kirsipuu,
E-1999-6,1999,6,Amiens - Maubeuge,Amiens,France,Maubeuge,France,"171,5",,Drapeau : ItalieMario Cipollini,,Drapeau : EstonieJaan Kirsipuu,
E-1999-7,1999,7,Avesnes-sur-Helpe - Thionville,Avesnes-sur-Helpe,France,Thionville,France,227,,Drapeau : ItalieMario Cipollini,,Drapeau : EstonieJaan Kirsipuu,
E-1999-8,1999,8,Metz - Metz,Metz,France,Metz,France,"56,5",(CLM),Drapeau : États-UnisLance Armstrong,,Drapeau : États-UnisLance Armstrong,
E-1999-9,1999,9,Le Grand-Bornand - Sestrières,Le Grand-Bornand,France,Sestrières,France,"213,5", Étape de montagne,Drapeau : États-UnisLance Armstrong,,Drapeau : États-UnisLance Armstrong,
E-1999-10,1999,10,Sestrières - L'Alpe d'Huez,Sestrières,France,L'Alpe d'Huez,France,"220,5", Étape de montagne,Drapeau : ItalieGiuseppe Guerini,,Drapeau : États-UnisLance Armstrong,
E-1999-11,1999,11,Le Bourg-d'Oisans - Saint-Étienne,Le Bourg-d'Oisans,France,Saint-Étienne,France,"198,5", Étape de montagne,Drapeau : BelgiqueLudo Dierckxsens,,Drapeau : États-UnisLance Armstrong,
E-1999-12,1999,12,Saint-Galmier - Saint-Flour,Saint-Galmier,France,Saint-Flour,France,"201,5",,Drapeau : EspagneDavid Etxebarria,,Drapeau : États-UnisLance Armstrong,
E-1999-13,1999,13,Saint-Flour - Albi,Saint-Flour,France,Albi,France,"236,5", Étape de montagne,Drapeau : ItalieSalvatore Commesso,,Drapeau : États-UnisLance Armstrong,
E-1999-14,1999,14,Castres - Saint-Gaudens,Castres,France,Saint-Gaudens,France,199,,Drapeau : RussieDimitri Konyshev,,Drapeau : États-UnisLance Armstrong,
E-1999-15,1999,15,Saint-Gaudens - Piau-Engaly,Saint-Gaudens,France,Piau-Engaly,France,173, Étape de montagne,Drapeau : EspagneFernando Escartín,,Drapeau : États-UnisLance Armstrong,
E-1999-16,1999,16,Lannemezan - Pau,Lannemezan,France,Pau,France,192, Étape de montagne,Drapeau : EspagneDavid Etxebarria,,Drapeau : États-UnisLance Armstrong,
E-1999-17,1999,17,Mourenx - Bordeaux,Mourenx,France,Bordeaux,France,200,,Drapeau : BelgiqueTom Steels,,Drapeau : États-UnisLance Armstrong,
E-1999-18,1999,18,Jonzac - Futuroscope,Jonzac,France,"Futuroscope, Poitiers",France,187,,Drapeau : ItalieGianpaolo Mondini,,Drapeau : États-UnisLance Armstrong,
E-1999-19,1999,19,Futuroscope - Futuroscope,"Futuroscope, Poitiers",France,"Futuroscope, Poitiers",France,57,(CLM),Drapeau : États-UnisLance Armstrong,,Drapeau : États-UnisLance Armstrong,
E-1999-20,1999,20,Arpajon - Paris,Arpajon,France,Paris,France,"143,5",,Drapeau : AustralieRobbie McEwen,,Drapeau : États-UnisLance Armstrong,
