ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1989-Prologue,1989,Prologue,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,"7,8",(CLM),Drapeau des Pays-Bas Erik Breukink (NED),,Drapeau des Pays-Bas Erik Breukink (NED),
E-1989-1,1989,1,Luxembourg - Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,"135,5",,Drapeau du Portugal Acácio da Silva (POR),,Drapeau du Portugal Acácio da Silva (POR),
E-1989-2,1989,2,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,46,(CLM par équipes),Drapeau de France Super U (FRA),,Drapeau du Portugal Acácio da Silva (POR),
E-1989-3,1989,3,Luxembourg - Spa-Francorchamps,Luxembourg,Luxembourg,Francorchamps,Belgique,241,,Drapeau du Mexique Raúl Alcalá (MEX),,Drapeau du Portugal Acácio da Silva (POR),
E-1989-4,1989,4,Liège - Wasquehal,Liège,Belgique,Wasquehal,France,255,,Drapeau des Pays-Bas Jelle Nijdam (NED),,Drapeau du Portugal Acácio da Silva (POR),
E-1989-5,1989,5,Dinard - Rennes,Dinard,France,Rennes,France,73,(CLM),Drapeau des États-Unis Greg LeMond (USA),,Drapeau des États-Unis Greg LeMond (USA),
E-1989-6,1989,6,Rennes - Futuroscope,Rennes,France,"Futuroscope, Poitiers",France,259,,Drapeau de France Joël Pelier (FRA),,Drapeau des États-Unis Greg LeMond (USA),
E-1989-7,1989,7,Poitiers - Bordeaux,Poitiers,France,Bordeaux,France,"258,5",,Drapeau de Belgique Etienne De Wilde (BEL),,Drapeau des États-Unis Greg LeMond (USA),
E-1989-8,1989,8,Labastide-d'Armagnac - Pau,Labastide-d'Armagnac,France,Pau,France,157,,Drapeau d'Irlande Martin Earley (IRL),,Drapeau des États-Unis Greg LeMond (USA),
E-1989-9,1989,9,Pau - Cauterets-Cambasque,Pau,France,Cauterets Cambasque,France,147,Étape de montagne,Drapeau d'Espagne Miguel Indurain (ESP),,Drapeau des États-Unis Greg LeMond (USA),
E-1989-10,1989,10,Cauterets - Superbagnères  ,Cauterets,France,Superbagnères,France,136,Étape de montagne,Drapeau de Grande-Bretagne Robert Millar (GBR),,Drapeau de France Laurent Fignon (FRA),
E-1989-11,1989,11,Luchon - Blagnac,Luchon,France,Blagnac,France,"158,5",,Drapeau des Pays-Bas Mathieu Hermans (NED),,Drapeau de France Laurent Fignon (FRA),
E-1989-12,1989,12,Toulouse - Montpellier,Toulouse,France,Montpellier,France,242,,Drapeau d'Italie Valerio Tebaldi (ITA),,Drapeau de France Laurent Fignon (FRA),
E-1989-13,1989,13,Montpellier - Marseille,Montpellier,France,Marseille,France,179,,Drapeau de France Vincent Barteau (FRA),,Drapeau de France Laurent Fignon (FRA),
E-1989-14,1989,14,Marseille - Gap  ,Marseille,France,Gap,France,240,Étape de montagne,Drapeau des Pays-Bas Jelle Nijdam (NED),,Drapeau de France Laurent Fignon (FRA),
E-1989-15,1989,15,Gap - Orcières-Merlette  ,Gap,France,Orcières-Merlette,France,39,Étape de montagne (CLM),Drapeau des Pays-Bas Steven Rooks (NED),,Drapeau des États-Unis Greg LeMond (USA),
E-1989-16,1989,16,Gap - Briançon ,Gap,France,Briançon,France,175, Étape de montagne,Drapeau de Suisse Pascal Richard (SUI),,Drapeau des États-Unis Greg LeMond (USA),
E-1989-17,1989,17,Briançon - L'Alpe d'Huez  ,Briançon,France,L'Alpe d'Huez,France,165,Étape de montagne,Drapeau des Pays-Bas GJ Theunisse (NED),,Drapeau de France Laurent Fignon (FRA),
E-1989-18,1989,18,Le Bourg-d'Oisans - Villard-de-Lans  ,Le Bourg-d'Oisans,France,Villard-de-Lans,France,"91,5",Étape de montagne,Drapeau de France Laurent Fignon (FRA),,Drapeau de France Laurent Fignon (FRA),
E-1989-19,1989,19,Villard-de-Lans - Aix-les-Bains  ,Villard-de-Lans,France,Aix-les-Bains,France,125,Étape de montagne,Drapeau des États-Unis Greg LeMond (USA),,Drapeau de France Laurent Fignon (FRA),
E-1989-20,1989,20,Aix-les-Bains - L'Isle-d'Abeau,Aix-les-Bains,France,L'Isle-d'Abeau,France,130,,Drapeau d'Italie Giovanni Fidanza (ITA),,Drapeau de France Laurent Fignon (FRA),
E-1989-21,1989,21,Versailles - Paris,Versailles,France,Paris,France,"24,5",(CLM),Drapeau des États-Unis Greg LeMond (USA),,Drapeau des États-Unis Greg LeMond (USA),
