ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1957-1,1957,1,Nantes - Granville,Nantes,France,Granville,France,204,,André Darrigade Drapeau de France France,,André Darrigade Drapeau de France France,
E-1957-2,1957,2,Granville - Caen,Granville,France,Caen,France,226,,René Privat Drapeau de France France,,René Privat Drapeau de France France,
E-1957-3a,1957,3a,Circuit de la Prairie à Caen,Caen,France,Caen,France,15,(CLM par équipes),Drapeau de France France,,René Privat Drapeau de France France,
E-1957-3b,1957,3b,Caen - Rouen,Caen,France,Rouen,France,134,,Jacques Anquetil Drapeau de France France,,René Privat Drapeau de France France,
E-1957-4,1957,4,Rouen - Roubaix,Rouen,France,Roubaix,France,232,,Marcel Janssens Drapeau belge Belgique,,René Privat Drapeau de France France,
E-1957-5,1957,5,Roubaix - Charleroi (BEL),Roubaix,France,Charleroi,Belgique,170,,Gilbert Bauvin Drapeau de France France,,Jacques Anquetil Drapeau de France France,
E-1957-6,1957,6,Charleroi (BEL) - Metz,Charleroi,Belgique,Metz,France,248,,André Trochut Drapeau de France France,,Jacques Anquetil Drapeau de France France,
E-1957-7,1957,7,Metz - Colmar,Metz,France,Colmar,France,223,,Roger Hassenforder Drapeau de France France,,Nicolas Barone Drapeau de France France,
E-1957-8,1957,8,Colmar - Besançon,Colmar,France,Besançon,France,192,,Pierino Baffi Drapeau d'Italie Italie,,Jean Forestier Drapeau de France France,
E-1957-9,1957,9,Besançon - Thonon-les-Bains,Besançon,France,Thonon-les-Bains,France,188,,Jacques Anquetil Drapeau de France France,,Jean Forestier Drapeau de France France,
E-1957-10,1957,10,Thonon-les-Bains - Briançon,Thonon-les-Bains,France,Briançon,France,247,,Gastone Nencini Drapeau d'Italie Italie,,Jacques Anquetil Drapeau de France France,
E-1957-11,1957,11,Briançon - Cannes,Briançon,France,Cannes,France,286,,René Privat Drapeau de France France,,Jacques Anquetil Drapeau de France France,
E-1957-12,1957,12,Cannes - Marseille,Cannes,France,Marseille,France,239,,Jean Stablinski Drapeau de France France,,Jacques Anquetil Drapeau de France France,
E-1957-13,1957,13,Marseille - Alès,Marseille,France,Alès,France,160,,Nino Defilippis Drapeau d'Italie Italie,,Jacques Anquetil Drapeau de France France,
E-1957-14,1957,14,Alès - Perpignan,Alès,France,Perpignan,France,246,,Roger Hassenforder Drapeau de France France,,Jacques Anquetil Drapeau de France France,
E-1957-15a,1957,15a,Perpignan - Barcelone (ESP),Perpignan,France,Barcelone,Espagne,197,,René Privat Drapeau de France France,,Jacques Anquetil Drapeau de France France,
E-1957-15b,1957,15b,Circuit de Montjuich (ESP),Barcelone,Espagne,Barcelone,Espagne,10,(CLM),Jacques Anquetil Drapeau de France France,,Jacques Anquetil Drapeau de France France,
E-1957-16,1957,16,Barcelone (ESP) - Ax-les-Thermes,Barcelone,Espagne,Ax-les-Thermes,France,220,,Jean Bourlès Drapeau de France France,,Jacques Anquetil Drapeau de France France,
E-1957-17,1957,17,Ax-les-Thermes - Saint-Gaudens,Ax-les-Thermes,France,Saint-Gaudens,France,236,,Nino Defilippis Drapeau d'Italie Italie,,Jacques Anquetil Drapeau de France France,
E-1957-18,1957,18,Saint-Gaudens - Pau,Saint-Gaudens,France,Pau,France,207,,Gastone Nencini Drapeau d'Italie Italie,,Jacques Anquetil Drapeau de France France,
E-1957-19,1957,19,Pau - Bordeaux,Pau,France,Bordeaux,France,194,,Pierino Baffi Drapeau d'Italie Italie,,Jacques Anquetil Drapeau de France France,
E-1957-20,1957,20,Bordeaux - Libourne,Bordeaux,France,Libourne,France,66,(CLM),Jacques Anquetil Drapeau de France France,,Jacques Anquetil Drapeau de France France,
E-1957-21,1957,21,Libourne - Tours,Libourne,France,Tours,France,317,,André Darrigade Drapeau de France France,,Jacques Anquetil Drapeau de France France,
E-1957-22,1957,22,Tours - Paris,Tours,,Paris,France,227,,André Darrigade Drapeau de France France,,Jacques Anquetil Drapeau de France France,
