ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1963-1,1963,1,Nogent-sur-Marne - Épernay,Nogent-sur-Marne,France,Épernay,France,"152,5",,Eddy Pauwels Drapeau belge Belgique,,Eddy Pauwels Drapeau belge Belgique,
E-1963-2a,1963,2a,Reims - Jambes (Bel),Reims,France,Jambes,Belgique,"185,5",,Rik Van Looy Drapeau belge Belgique,,Eddy Pauwels Drapeau belge Belgique,
E-1963-2b,1963,2b,Jambes - Jambes,Jambes,Belgique,Jambes,Belgique,"21,5",(CLM par équipes),Pelforth-Sauvage,,Eddy Pauwels Drapeau belge Belgique,
E-1963-3,1963,3,Jambes - Roubaix,Jambes,Belgique,Roubaix,France,"223,5",,Seamus Elliott Drapeau d'Irlande Irlande,,Seamus Elliott Drapeau d'Irlande Irlande,
E-1963-4,1963,4,Roubaix - Rouen,Roubaix,France,Rouen,France,"235,5",,Frans Melckenbeeck Drapeau belge Belgique,,Seamus Elliott Drapeau d'Irlande Irlande,
E-1963-5,1963,5,Rouen - Rennes,Rouen,France,Rennes,France,285,,Antonio Bailetti Drapeau d'Italie Italie,,Seamus Elliott Drapeau d'Irlande Irlande,
E-1963-6a,1963,6a,Rennes - Angers,Rennes,France,Angers,France,"118,5",,Roger de Breuker Drapeau belge Belgique,,Seamus Elliott Drapeau d'Irlande Irlande,
E-1963-6b,1963,6b,Angers - Angers,Angers,France,Angers,France,"24,5",(CLM),Jacques Anquetil Drapeau de France France,,Gilbert Desmet Drapeau belge Belgique,
E-1963-7,1963,7,Angers - Limoges,Angers,France,Limoges,France,236,,Jan Janssen Drapeau : Pays-Bas Pays-Bas,,Gilbert Desmet Drapeau belge Belgique,
E-1963-8,1963,8,Limoges - Bordeaux,Limoges,France,Bordeaux,France,"231,5",,Rik Van Looy Drapeau belge Belgique,,Gilbert Desmet Drapeau belge Belgique,
E-1963-9,1963,9,Bordeaux - Pau,Bordeaux,France,Pau,France,202,,Pino Cerami Drapeau belge Belgique,,Gilbert Desmet Drapeau belge Belgique,
E-1963-10,1963,10,Pau - Bagnères-de-Bigorre,Pau,France,Bagnères-de-Bigorre,France,"148,5",,Jacques Anquetil Drapeau de France France,,Gilbert Desmet Drapeau belge Belgique,
E-1963-11,1963,11,Bagnères-de-Bigorre - Luchon,Bagnères-de-Bigorre,France,Luchon,France,131,,Guy Ignolin Drapeau de France France,,Gilbert Desmet Drapeau belge Belgique,
E-1963-12,1963,12,Luchon - Toulouse,Luchon,France,Toulouse,France,"207,5",,André Darrigade Drapeau de France France,,Gilbert Desmet Drapeau belge Belgique,
E-1963-13,1963,13,Toulouse - Aurillac,Toulouse,France,Aurillac,France,234,,Rik Van Looy Drapeau belge Belgique,,Gilbert Desmet Drapeau belge Belgique,
E-1963-14,1963,14,Aurillac - Saint-Étienne,Aurillac,France,Saint-Étienne,France,"236,5",,Guy Ignolin Drapeau de France France,,Gilbert Desmet Drapeau belge Belgique,
E-1963-15,1963,15,Saint-Étienne - Grenoble,Saint-Étienne,France,Grenoble,France,174,,Federico Bahamontes Drapeau : EspagneEspagne,,Gilbert Desmet Drapeau belge Belgique,
E-1963-16,1963,16,Grenoble - Val-d'Isère,Grenoble,France,Val-d'Isère,France,202,,Fernando Manzaneque Drapeau : EspagneEspagne,,Federico Bahamontes Drapeau : EspagneEspagne,
E-1963-17,1963,17,Val-d'Isère - Chamonix,Val-d'Isère,France,Chamonix,France,"227,5",,Jacques Anquetil Drapeau de France France,,Jacques Anquetil Drapeau de France France,
E-1963-18,1963,18,Chamonix - Lons-le-Saunier,Chamonix,France,Lons-le-Saunier,France,225,,Frans Brands Drapeau belge Belgique,,Jacques Anquetil Drapeau de France France,
E-1963-19,1963,19,Arbois - Besançon,Arbois,France,Besançon,France,"54,5",(CLM),Jacques Anquetil Drapeau de France France,,Jacques Anquetil Drapeau de France France,
E-1963-20,1963,20,Besançon - Troyes,Besançon,France,Troyes,France,"233,5",,Roger de Breuker Drapeau belge Belgique,,Jacques Anquetil Drapeau de France France,
E-1963-21,1963,21,Troyes - Paris,Troyes,France,Paris,France,"185,5",,Rik Van Looy Drapeau belge Belgique,,Jacques Anquetil Drapeau de France France,
