ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1955-1a,1955,1a,Le Havre - Dieppe,Le Havre,France,Dieppe,France,216,,Miguel Poblet Drapeau : EspagneEspagne,,Miguel Poblet Drapeau : EspagneEspagne,
E-1955-1b,1955,1b,Dieppe - Dieppe,Dieppe,France,Dieppe,France,13, (CLM par équipes),Drapeau : Pays-Bas Pays-Bas,,Miguel Poblet Drapeau : EspagneEspagne,
E-1955-2,1955,2,Dieppe - Roubaix,Dieppe,France,Roubaix,France,204,,Antonin Rolland Drapeau de France France,,Wout Wagtmans Drapeau : Pays-Bas Pays-Bas,
E-1955-3,1955,3,Roubaix - Namur (BEL),Roubaix,France,Namur,Belgique,210,,Louison Bobet Drapeau de France France,,Wout Wagtmans Drapeau : Pays-Bas Pays-Bas,
E-1955-4,1955,4,Namur (BEL) - Metz,Namur,Belgique,Metz,France,225,,Willy Kemp Drapeau du Luxembourg Luxembourg,,Antonin Rolland Drapeau de France France,
E-1955-5,1955,5,Metz - Colmar,Metz,France,Colmar,France,229,,Roger Hassenforder Drapeau de France France,,Antonin Rolland Drapeau de France France,
E-1955-6,1955,6,Colmar - Zurich (CH),Colmar,France,Zurich,Suisse,195,,André Darrigade Drapeau de France France,,Antonin Rolland Drapeau de France France,
E-1955-7,1955,7,Zurich (CH) - Thonon-les-Bains,Zurich,Suisse,Thonon-les-Bains,France,267,,Jos Hinsen Drapeau : Pays-Bas Pays-Bas,,Wim van Est Drapeau : Pays-Bas Pays-Bas,
E-1955-8,1955,8,Thonon-les-Bains - Briançon,Thonon-les-Bains,France,Briançon,France,253,,Charly Gaul Drapeau du Luxembourg Luxembourg,,Antonin Rolland Drapeau de France France,
E-1955-9,1955,9,Briançon - Monaco,Briançon,France,Monaco,Monaco,275,,Raphaël Géminiani Drapeau de France France,,Antonin Rolland Drapeau de France France,
E-1955-10,1955,10,Monaco - Marseille,Monaco,Monaco,Marseille,France,240,,Lucien Lazaridès Drapeau de France France,,Antonin Rolland Drapeau de France France,
E-1955-11,1955,11,Marseille - Avignon,Marseille,France,Avignon,France,198,,Louison Bobet Drapeau de France France,,Antonin Rolland Drapeau de France France,
E-1955-12,1955,12,Avignon - Millau,Avignon,France,Millau,France,240,,Alessandro Fantini Drapeau d'Italie Italie,,Antonin Rolland Drapeau de France France,
E-1955-13,1955,13,Millau - Albi,Millau,France,Albi,France,205,,Daan de Groot Drapeau : Pays-Bas Pays-Bas,,Antonin Rolland Drapeau de France France,
E-1955-14,1955,14,Albi - Narbonne,Albi,France,Narbonne,France,156,,Louis Caput Drapeau de France France,,Antonin Rolland Drapeau de France France,
E-1955-15,1955,15,Narbonne - Ax-les-Thermes,Narbonne,France,Ax-les-Thermes,France,151,,Luciano Pezzi Drapeau d'Italie Italie,,Antonin Rolland Drapeau de France France,
E-1955-16,1955,16,Ax-les-Thermes - Toulouse,Ax-les-Thermes,France,Toulouse,France,123,,Rik Van Steenbergen Drapeau belge Belgique,,Antonin Rolland Drapeau de France France,
E-1955-17,1955,17,Toulouse - Saint-Gaudens,Toulouse,France,Saint-Gaudens,France,249,,Charly Gaul Drapeau du Luxembourg Luxembourg,,Louison Bobet Drapeau de France France,
E-1955-18,1955,18,Saint-Gaudens - Pau,Saint-Gaudens,France,Pau,France,206,,Jean Brankart Drapeau belge Belgique,,Louison Bobet Drapeau de France France,
E-1955-19,1955,19,Pau - Bordeaux,Pau,France,Bordeaux,France,195,,Wout Wagtmans Drapeau : Pays-Bas Pays-Bas,,Louison Bobet Drapeau de France France,
E-1955-20,1955,20,Bordeaux - Poitiers,Bordeaux,France,Poitiers,France,243,,Jean Forestier Drapeau de France France,,Louison Bobet Drapeau de France France,
E-1955-21,1955,21,Châtellerault - Tours,Châtellerault,France,Tours,France,69, (CLM),Jean Brankart Drapeau belge Belgique,,Louison Bobet Drapeau de France France,
E-1955-22,1955,22,Tours - Paris,Tours,France,Paris,France,229,,Miguel Poblet Drapeau : EspagneEspagne,,Louison Bobet Drapeau de France France,
