ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1923-1,1923,1,Paris - Le Havre,Paris,France,Le Havre,France,381,,Robert Jacquinot Drapeau de France France,,Robert Jacquinot Drapeau de France France,
E-1923-2,1923,2,Le Havre - Cherbourg,Le Havre,France,Cherbourg,France,371,,Ottavio Bottecchia Italie,,Ottavio Bottecchia Flag of Italy (1861-1946) crowned.svgItalie,
E-1923-3,1923,3,Cherbourg - Brest,Cherbourg,France,Brest,France,405,,Henri Pélissier Drapeau de France France,,Ottavio Bottecchia Flag of Italy (1861-1946) crowned.svgItalie,
E-1923-4,1923,4,Brest - Les Sables-d'Olonne,Brest,France,Les Sables-d'Olonne,France,412,,Albert Dejonghe Drapeau belge Belgique,,Romain Bellenger Drapeau de France France,
E-1923-5,1923,5,Les Sables-d'Olonne - Bayonne,Les Sables-d'Olonne,France,Bayonne,France,482,,Robert Jacquinot Drapeau de France France,,Romain Bellenger Drapeau de France France,
E-1923-6,1923,6,Bayonne - Luchon,Bayonne,France,Luchon,France,326,,Jean Alavoine Drapeau de France France,,Ottavio Bottecchia Flag of Italy (1861-1946) crowned.svgItalie,
E-1923-7,1923,7,Luchon - Perpignan,Luchon,France,Perpignan,France,323,,Jean Alavoine Drapeau de France France,,Ottavio Bottecchia Flag of Italy (1861-1946) crowned.svgItalie,
E-1923-8,1923,8,Perpignan - Toulon,Perpignan,France,Toulon,France,427,,Lucien Buysse Drapeau belge Belgique,,Ottavio Bottecchia Flag of Italy (1861-1946) crowned.svgItalie,
E-1923-9,1923,9,Toulon - Nice,Toulon,France,Nice,France,281,,Jean Alavoine Drapeau de France France,,Ottavio Bottecchia Flag of Italy (1861-1946) crowned.svgItalie,
E-1923-10,1923,10,Nice - Briançon,Nice,France,Briançon,France,275,,Henri Pélissier Drapeau de France France,,Henri Pélissier Drapeau de France France,
E-1923-11,1923,11,Briançon - Genève,Briançon,France,Genève,Suisse,260,,Henri Pélissier Drapeau de France France,,Henri Pélissier Drapeau de France France,
E-1923-12,1923,12,Genève - Strasbourg,Genève,Suisse,Strasbourg,France,377,,Joseph Muller Drapeau de France France,,Henri Pélissier Drapeau de France France,
E-1923-13,1923,13,Strasbourg - Metz,Strasbourg,France,Metz,France,300,,Romain Bellenger Drapeau de France France,,Henri Pélissier Drapeau de France France,
E-1923-14,1923,14,Metz - Dunkerque,Metz,France,Dunkerque,France,433,,Félix Goethals Drapeau de France France,,Henri Pélissier Drapeau de France France,
E-1923-15,1923,15,Dunkerque - Paris,Dunkerque,France,Paris,France,343,,Félix Goethals Drapeau de France France,,Henri Pélissier Drapeau de France France,
