ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-2005-1,2005,1,Fromentine - Noirmoutier-en-l'Île,Fromentine,France,Noirmoutier-en-l'Île,France,19,(CLM),Drapeau des États-UnisDavid Zabriskie,,Drapeau des États-UnisDavid Zabriskie,
E-2005-2,2005,2,Challans - Les Essarts,Challans,France,Les Essarts,France,182,,Drapeau de la BelgiqueTom Boonen,,Drapeau des États-UnisDavid Zabriskie,
E-2005-3,2005,3,La Châtaigneraie - Tours,La Châtaigneraie,France,Tours,France,208,,Drapeau de la BelgiqueTom Boonen,,Drapeau des États-UnisDavid Zabriskie,
E-2005-4,2005,4,Tours - Blois,Tours,France,Blois,France,66,(CLM par équipes),Drapeau des États-UnisDiscovery Channel,,Drapeau des États-UnisLance Armstrong,
E-2005-5,2005,5,Chambord - Montargis,Chambord,France,Montargis,France,179,,Drapeau de l'AustralieRobbie McEwen,,Drapeau des États-UnisLance Armstrong,
E-2005-6,2005,6,Troyes - Nancy,Troyes,France,Nancy,France,187,,Drapeau de l'ItalieLorenzo Bernucci,,Drapeau des États-UnisLance Armstrong,
E-2005-7,2005,7,Lunéville - Karlsruhe (ALL),Lunéville,France,Karlsruhe,Allemagne,225,,Drapeau de l'AustralieRobbie McEwen,,Drapeau des États-UnisLance Armstrong,
E-2005-8,2005,8,Pforzheim (ALL) - Gérardmer,Pforzheim,Allemagne,Gérardmer,France,231,,Drapeau des Pays-BasPieter Weening,,Drapeau des États-UnisLance Armstrong,
E-2005-9,2005,9,Gérardmer - Mulhouse,Gérardmer,France,Mulhouse,France,170, Étape de montagne,Drapeau du DanemarkMichael Rasmussen,,Drapeau de l'AllemagneJens Voigt,
E-2005-10,2005,10,Grenoble - Courchevel,Grenoble,France,Courchevel,France,192, Étape de montagne,Drapeau de l'EspagneAlejandro Valverde,,Drapeau des États-UnisLance Armstrong,
E-2005-11,2005,11,Courchevel - Briançon,Courchevel,France,Briançon,France,173, Étape de montagne,Drapeau du KazakhstanAlexandre Vinokourov,,Drapeau des États-UnisLance Armstrong,
E-2005-12,2005,12,Briançon - Digne-les-Bains,Briançon,France,Digne-les-Bains,France,187, Étape de montagne,Drapeau de la FranceDavid Moncoutié,,Drapeau des États-UnisLance Armstrong,
E-2005-13,2005,13,Miramas - Montpellier,Miramas,France,Montpellier,France,"173,5",,Drapeau de l'AustralieRobbie McEwen,,Drapeau des États-UnisLance Armstrong,
E-2005-14,2005,14,Agde - Ax-3 Domaines,Agde,France,Ax-3 Domaines,France,220, Étape de montagne,Drapeau de l'AutricheGeorg Totschnig,,Drapeau des États-UnisLance Armstrong,
E-2005-15,2005,15,Lézat-sur-Lèze - Saint-Lary-Soulan,Lézat-sur-Lèze,France,Saint-Lary-Soulan,France,205, Étape de montagne,Drapeau des États-UnisGeorge Hincapie,,Drapeau des États-UnisLance Armstrong,
E-2005-16,2005,16,Mourenx - Pau,Mourenx,France,Pau,France,177, Étape de montagne,Drapeau de l'EspagneÓscar Pereiro,,Drapeau des États-UnisLance Armstrong,
E-2005-17,2005,17,Pau - Revel,Pau,France,Revel,France,239,,Drapeau de l'ItaliePaolo Savoldelli,,Drapeau des États-UnisLance Armstrong,
E-2005-18,2005,18,Albi - Mende,Albi,France,Mende,France,189,,Drapeau de l'EspagneMarcos Serrano,,Drapeau des États-UnisLance Armstrong,
E-2005-19,2005,19,Issoire - Le Puy-en-Velay,Issoire,France,Le Puy-en-Velay,France,154,,Drapeau de l'ItalieGiuseppe Guerini,,Drapeau des États-UnisLance Armstrong,
E-2005-20,2005,20,Saint-Étienne - Saint-Étienne,Saint-Étienne,France,Saint-Étienne,France,55,(CLM),Drapeau des États-UnisLance Armstrong,,Drapeau des États-UnisLance Armstrong,
E-2005-21,2005,21,Corbeil-Essonnes - Paris,Corbeil-Essonnes,France,Paris,France,"144,5",,Drapeau du KazakhstanAlexandre Vinokourov,,Drapeau des États-UnisLance Armstrong,
