ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1959-1,1959,1,Mulhouse - Metz,Mulhouse,France,Metz,France,238,,Drapeau : FranceAndré Darrigade,,Drapeau : FranceAndré Darrigade,
E-1959-2,1959,2,Metz - Namur (BEL),Metz,France,Namur,Belgique,240,,Drapeau : ItalieVito Favero,,Drapeau : FranceAndré Darrigade,
E-1959-3,1959,3,Namur (BEL) - Roubaix,Namur,Belgique,Roubaix,France,217,,Drapeau : FranceRobert Cazala,,Drapeau : FranceRobert Cazala,
E-1959-4,1959,4,Roubaix - Rouen,Roubaix,France,Rouen,France,230,,Drapeau : ItalieDino Bruni,,Drapeau : FranceRobert Cazala,
E-1959-5,1959,5,Rouen - Rennes,Rouen,France,Rennes,France,286,,Drapeau : FranceJean Graczyk,,Drapeau : FranceRobert Cazala,
E-1959-6,1959,6,Blain - Nantes,Blain,France,Nantes,France,45,(CLM),Drapeau : FranceRoger Rivière,,Drapeau : FranceRobert Cazala,
E-1959-7,1959,7,Nantes - La Rochelle,Nantes,France,La Rochelle,France,190,,Drapeau : FranceRoger Hassenforder,,Drapeau : FranceRobert Cazala,
E-1959-8,1959,8,La Rochelle - Bordeaux,La Rochelle,France,Bordeaux,France,201,,Drapeau : FranceMichel Dejouhannet,,Drapeau : FranceRobert Cazala,
E-1959-9,1959,9,Bordeaux - Bayonne,Bordeaux,France,Bayonne,France,207,,Drapeau : FranceMarcel Queheille,,Drapeau : BelgiqueEddy Pauwels,
E-1959-10,1959,10,Bayonne - Bagnères-de-Bigorre,Bayonne,France,Bagnères-de-Bigorre,France,235,,Drapeau : BelgiqueMarcel Janssens,,Drapeau : FranceMichel Vermeulin,
E-1959-11,1959,11,Bagnères-de-Bigorre - Saint-Gaudens,Bagnères-de-Bigorre,France,Saint-Gaudens,France,119,,Drapeau : FranceAndré Darrigade,,Drapeau : FranceMichel Vermeulin,
E-1959-12,1959,12,Saint-Gaudens - Albi,Saint-Gaudens,France,Albi,France,184,,Drapeau : SuisseRolf Graf,,Drapeau : FranceMichel Vermeulin,
E-1959-13,1959,13,Albi - Aurillac,Albi,France,Aurillac,France,219,,Drapeau : FranceHenry Anglade,,Drapeau : BelgiqueJos Hoevenaars,
E-1959-14,1959,14,Aurillac - Clermont-Ferrand,Aurillac,France,Clermont-Ferrand,France,231,,Drapeau : FranceAndré Le Dissez,,Drapeau : BelgiqueJos Hoevenaars,
E-1959-15,1959,15,Clermont-Ferrand - Puy de Dôme,Clermont-Ferrand,France,"Puy de Dôme, Orcines",France,13,(CLM),Drapeau : EspagneFederico Bahamontes,,Drapeau : BelgiqueJos Hoevenaars,
E-1959-16,1959,16,Clermont-Ferrand - Saint-Étienne,Clermont-Ferrand,France,Saint-Étienne,France,210,,Drapeau : ItalieDino Bruni,,Drapeau : BelgiqueEddy Pauwels,
E-1959-17,1959,17,Saint-Étienne - Grenoble,Saint-Étienne,France,Grenoble,France,197,,Drapeau : LuxembourgCharly Gaul,,Drapeau : EspagneFederico Bahamontes,
E-1959-18,1959,18,Le Lautaret - Aoste (ITA),Le Lautaret,France,Aoste,Italie,243,,Drapeau : ItalieErcole Baldini,,Drapeau : EspagneFederico Bahamontes,
E-1959-19,1959,19,Saint-Vincent (ITA) - Annecy,Saint-Vincent,Italie,Annecy,France,251,,Drapeau : SuisseRolf Graf,,Drapeau : EspagneFederico Bahamontes,
E-1959-20,1959,20,Annecy - Chalon-sur-Saône,Annecy,France,Chalon-sur-Saône,France,202,,Drapeau : Royaume-UniBrian Robinson,,Drapeau : EspagneFederico Bahamontes,
E-1959-21,1959,21,Seurre - Dijon,Seurre,France,Dijon,France,69,(CLM),Drapeau : FranceRoger Rivière,,Drapeau : EspagneFederico Bahamontes,
E-1959-22,1959,22,Dijon - Paris,Dijon,France,Paris,France,331,,Drapeau : FranceJoseph Groussard,,Drapeau : EspagneFederico Bahamontes,
