ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1932-1,1932,1,Paris - Caen,Paris,France,Caen,France,208,,Jean Aerts Drapeau belge Belgique,,Jean Aerts Drapeau belge Belgique,
E-1932-2,1932,2,Caen - Nantes,Caen,France,Nantes,France,300,,Kurt Stöpel Drapeau d'Allemagne Allemagne,,Kurt Stöpel Drapeau d'Allemagne Allemagne,
E-1932-3,1932,3,Nantes - Bordeaux,Nantes,France,Bordeaux,France,387,,André Leducq Drapeau de France France,,André Leducq Drapeau de France France,
E-1932-4,1932,4,Bordeaux - Pau,Bordeaux,France,Pau,France,206,,Georges Ronsse Drapeau belge Belgique,,André Leducq Drapeau de France France,
E-1932-5,1932,5,Pau - Luchon,Pau,France,Luchon,France,229,,Antonio Pesenti Drapeau : ItalieItalie,,André Leducq Drapeau de France France,
E-1932-6,1932,6,Luchon - Perpignan,Luchon,France,Perpignan,France,323,,Frans Bonduel Drapeau belge Belgique,,André Leducq Drapeau de France France,
E-1932-7,1932,7,Perpignan - Montpellier,Perpignan,France,Montpellier,France,168,,Frans Bonduel Drapeau belge Belgique,,André Leducq Drapeau de France France,
E-1932-8,1932,8,Montpellier - Marseille,Montpellier,France,Marseille,France,206,,Michele Orecchia Drapeau : ItalieItalie,,André Leducq Drapeau de France France,
E-1932-9,1932,9,Marseille - Cannes,Marseille,France,Cannes,France,191,,Raffaele Di Paco Drapeau : ItalieItalie,,André Leducq Drapeau de France France,
E-1932-10,1932,10,Cannes - Nice,Cannes,France,Nice,France,132,,Francesco Camusso Drapeau : ItalieItalie,,André Leducq Drapeau de France France,
E-1932-11,1932,11,Nice - Gap,Nice,France,Gap,France,233,,André Leducq Drapeau de France France,,André Leducq Drapeau de France France,
E-1932-12,1932,12,Gap - Grenoble,Gap,France,Grenoble,France,102,,Roger Lapébie Drapeau de France France,,André Leducq Drapeau de France France,
E-1932-13,1932,13,Grenoble - Aix-les-Bains,Grenoble,France,Aix-les-Bains,France,230,,André Leducq Drapeau de France France,,André Leducq Drapeau de France France,
E-1932-14,1932,14,Aix-les-Bains - Évian,Aix-les-Bains,France,Évian,France,204,,Raffaele Di Paco Drapeau : ItalieItalie,,André Leducq Drapeau de France France,
E-1932-15,1932,15,Évian - Belfort,Évian,France,Belfort,France,291,,André Leducq Drapeau de France France,,André Leducq Drapeau de France France,
E-1932-16,1932,16,Belfort - Strasbourg,Belfort,France,Strasbourg,France,291,,Gérard Loncke Drapeau belge Belgique,,André Leducq Drapeau de France France,
E-1932-17,1932,17,Strasbourg - Metz,Strasbourg,France,Metz,France,165,,Raffaele Di Paco Drapeau : ItalieItalie,,André Leducq Drapeau de France France,
E-1932-18,1932,18,Metz - Charleville-Mézières,Metz,France,Charleville-Mézières,France,159,,Raffaele Di Paco Drapeau : ItalieItalie,,André Leducq Drapeau de France France,
E-1932-19,1932,19,Charleville-Mézières - Malo-les-Bains,Charleville-Mézières,France,Malo-les-Bains,France,271,,Gaston Rebry Drapeau belge Belgique,,André Leducq Drapeau de France France,
E-1932-20,1932,20,Malo-les-Bains - Amiens,Malo-les-Bains,France,Amiens,France,212,,André Leducq Drapeau de France France,,André Leducq Drapeau de France France,
E-1932-21,1932,21,Amiens - Paris,Amiens,France,Paris,France,159,,André Leducq Drapeau de France France,,André Leducq Drapeau de France France,
