ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1951-1,1951,1,Metz - Reims,Metz,France,Reims,France,185,,Giovanni Rossi Drapeau de Suisse Suisse,,Giovanni Rossi Drapeau de Suisse Suisse,
E-1951-2,1951,2,Reims - Gand (BEL),Reims,France,Gand,Belgique,228,,Jean Diederich Drapeau du Luxembourg Luxembourg,,Jean Diederich Drapeau du Luxembourg Luxembourg,
E-1951-3,1951,3,Gand (BEL) - Le Tréport,Gand,Belgique,Le Tréport,France,219,,Georges Meunier Drapeau de France France,,Jean Diederich Drapeau du Luxembourg Luxembourg,
E-1951-4,1951,4,Le Tréport - Paris,Le Tréport,France,Paris,France,188,,Roger Lévêque Drapeau de France France,,Jean Diederich Drapeau du Luxembourg Luxembourg,
E-1951-5,1951,5,Paris - Caen,Paris,France,Caen,France,215,,Serafino Biagioni Drapeau d'Italie Italie,,Serafino Biagioni Drapeau d'Italie Italie,
E-1951-6,1951,6,Caen - Rennes,Caen,France,Rennes,France,182,,Édouard Muller Drapeau de France France,,Roger Lévêque Drapeau de France France,
E-1951-7,1951,7,La Guerche-de-Bretagne - Angers,La Guerche-de-Bretagne,France,Angers,France,85,(CLM),Hugo Koblet Drapeau de Suisse Suisse,,Roger Lévêque Drapeau de France France,
E-1951-8,1951,8,Angers - Limoges,Angers,France,Limoges,France,241,,André Rosseel Drapeau belge Belgique,,Roger Lévêque Drapeau de France France,
E-1951-9,1951,9,Limoges - Clermont-Ferrand,Limoges,France,Clermont-Ferrand,France,236,,Raphaël Géminiani Drapeau de France France,,Roger Lévêque Drapeau de France France,
E-1951-10,1951,10,Clermont-Ferrand - Brive-la-Gaillarde,Clermont-Ferrand,France,Brive-la-Gaillarde,France,216,,Bernardo Ruiz Drapeau : EspagneEspagne,,Roger Lévêque Drapeau de France France,
E-1951-11,1951,11,Brive-la-Gaillarde - Agen,Brive-la-Gaillarde,France,Agen,France,177,,Hugo Koblet Drapeau de Suisse Suisse,,Roger Lévêque Drapeau de France France,
E-1951-12,1951,12,Agen - Dax,Agen,France,Dax,France,233,,Wim van Est Drapeau : Pays-Bas Pays-Bas,,Wim van Est Drapeau : Pays-Bas Pays-Bas,
E-1951-13,1951,13,Dax - Tarbes,Dax,France,Tarbes,France,201,,Serafino Biagioni Drapeau d'Italie Italie,,Gilbert Bauvin Drapeau de France France,
E-1951-14,1951,14,Tarbes - Luchon,Tarbes,France,Luchon,France,178,,Hugo Koblet Drapeau de Suisse Suisse,,Hugo Koblet Drapeau de Suisse Suisse,
E-1951-15,1951,15,Luchon - Carcassonne,Luchon,France,Carcassonne,France,213,,André Rosseel Drapeau belge Belgique,,Hugo Koblet Drapeau de Suisse Suisse,
E-1951-16,1951,16,Carcassonne - Montpellier,Carcassonne,France,Montpellier,France,192,,Hugo Koblet Drapeau de Suisse Suisse,,Hugo Koblet Drapeau de Suisse Suisse,
E-1951-17,1951,17,Montpellier - Avignon,Montpellier,France,Avignon,France,224,,Louison Bobet Drapeau de France France,,Hugo Koblet Drapeau de Suisse Suisse,
E-1951-18,1951,18,Avignon - Marseille,Avignon,France,Marseille,France,173,,Fiorenzo Magni Drapeau d'Italie Italie,,Hugo Koblet Drapeau de Suisse Suisse,
E-1951-19,1951,19,Marseille - Gap,Marseille,France,Gap,France,208,,Armand Baeyens Drapeau belge Belgique,,Hugo Koblet Drapeau de Suisse Suisse,
E-1951-20,1951,20,Gap - Briançon,Gap,France,Briançon,France,165,,Fausto Coppi Drapeau d'Italie Italie,,Hugo Koblet Drapeau de Suisse Suisse,
E-1951-21,1951,21,Briançon - Aix-les-Bains,Briançon,France,Aix-les-Bains,France,201,,Bernardo Ruiz Drapeau : EspagneEspagne,,Hugo Koblet Drapeau de Suisse Suisse,
E-1951-22,1951,22,Aix-les-Bains - Genève (CH),Aix-les-Bains,France,Genève,Suisse,98,(CLM),Hugo Koblet Drapeau de Suisse Suisse,,Hugo Koblet Drapeau de Suisse Suisse,
E-1951-23,1951,23,Genève (CH) - Dijon,Genève,Suisse,Dijon,France,197,,Germain Derijcke Drapeau belge Belgique,,Hugo Koblet Drapeau de Suisse Suisse,
E-1951-24,1951,24,Dijon - Paris,Dijon,France,Paris,France,354,,Adolphe Deledda Drapeau de France France,,Hugo Koblet Drapeau de Suisse Suisse,
