ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1920-1,1920,1,Paris – Le Havre,Paris,France,Le Havre,France,388,,Drapeau : BelgiqueLouis Mottiat,,Drapeau : BelgiqueLouis Mottiat,
E-1920-2,1920,2,Le Havre – Cherbourg,Le Havre,France,Cherbourg,France,364,,Drapeau : BelgiquePhilippe Thys,,Drapeau : BelgiquePhilippe Thys,
E-1920-3,1920,3,Cherbourg – Brest,Cherbourg,France,Brest,France,405,,Drapeau : FranceHenri Pélissier,,Drapeau : BelgiquePhilippe Thys,
E-1920-4,1920,4,Brest – Les Sables-d'Olonne,Brest,France,Les Sables-d'Olonne,France,412,,Drapeau : FranceHenri Pélissier,,Drapeau : BelgiquePhilippe Thys,
E-1920-5,1920,5,Les Sables-d'Olonne – Bayonne,Les Sables-d'Olonne,France,Bayonne,France,482,,Drapeau : BelgiqueFirmin Lambot,,Drapeau : BelgiquePhilippe Thys,
E-1920-6,1920,6,Bayonne – Luchon,Bayonne,France,Luchon,France,326,,Drapeau : BelgiqueFirmin Lambot,,Drapeau : BelgiquePhilippe Thys,
E-1920-7,1920,7,Luchon – Perpignan,Luchon,France,Perpignan,France,323,,Drapeau : BelgiqueJean Rossius,,Drapeau : BelgiquePhilippe Thys,
E-1920-8,1920,8,Perpignan – Aix-en-Provence,Perpignan,France,Aix-en-Provence,France,325,,Drapeau : BelgiqueLouis Heusghem,,Drapeau : BelgiquePhilippe Thys,
E-1920-9,1920,9,Aix-en-Provence – Nice,Aix-en-Provence,France,Nice,France,356,,Drapeau : BelgiquePhilippe Thys,,Drapeau : BelgiquePhilippe Thys,
E-1920-10,1920,10,Nice – Grenoble,Nice,France,Grenoble,France,333,,Drapeau : BelgiqueHector Heusghem,,Drapeau : BelgiquePhilippe Thys,
E-1920-11,1920,11,Grenoble – Gex,Grenoble,France,Gex,France,362,,Drapeau : BelgiqueLéon Scieur,,Drapeau : BelgiquePhilippe Thys,
E-1920-12,1920,12,Gex – Strasbourg,Gex,France,Strasbourg,France,354,,Drapeau : BelgiquePhilippe Thys,,Drapeau : BelgiquePhilippe Thys,
E-1920-13,1920,13,Strasbourg – Metz,Strasbourg,France,Metz,France,300,,Drapeau : BelgiquePhilippe Thys,,Drapeau : BelgiquePhilippe Thys,
E-1920-14,1920,14,Metz – Dunkerque,Metz,France,Dunkerque,France,433,,Drapeau : FranceFélix Goethals,,Drapeau : BelgiquePhilippe Thys,
E-1920-15,1920,15,Dunkerque – Paris,Dunkerque,France,Paris,France,340,,Drapeau : BelgiqueJean Rossius,,Drapeau : BelgiquePhilippe Thys,
