ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1987-Prologue,1987,Prologue,Berlin - Berlin,Berlin,Allemagne,Berlin,Allemagne,"6,1",(CLM),Drapeau des Pays-Bas Jelle Nijdam (NED),,Drapeau des Pays-Bas Jelle Nijdam (NED),
E-1987-1,1987,1,Berlin - Berlin,Berlin,Allemagne,Berlin,Allemagne,"105,5",,Drapeau des Pays-Bas Nico Verhoeven (NED),,Drapeau de Pologne Lech Piasecki (POL),
E-1987-2,1987,2,Berlin - Berlin,Berlin,Allemagne,Berlin,Allemagne,40,(CLM par équipes),Drapeau d'Italie Carrera (ITA),,Drapeau de Pologne Lech Piasecki (POL),
E-1987-3,1987,3,Karlsruhe - Stuttgart,Karlsruhe,Allemagne,Stuttgart,Allemagne,219,,Drapeau du Portugal Acácio da Silva (POR),,Drapeau de Suisse Erich Maechler (SUI),
E-1987-4,1987,4,Stuttgart - Pforzheim,Stuttgart,Allemagne,Pforzheim,Allemagne,79,,Drapeau de Belgique Herman Frison (BEL),,Drapeau de Suisse Erich Maechler (SUI),
E-1987-5,1987,5,Pforzheim - Strasbourg,Pforzheim,Allemagne,Strasbourg,France,"112,5",,Drapeau de Belgique Marc Sergeant (BEL),,Drapeau de Suisse Erich Maechler (SUI),
E-1987-6,1987,6,Strasbourg - Épinal  ,Strasbourg,France,Épinal,France,169,Étape de montagne,Drapeau de France Christophe Lavainne (FRA),,Drapeau de Suisse Erich Maechler (SUI),
E-1987-7,1987,7,Épinal - Troyes,Épinal,France,Troyes,France,211,,Drapeau d'Espagne Manuel-Jorge Dominguez (ESP),,Drapeau de Suisse Erich Maechler (SUI),
E-1987-8,1987,8,Troyes - Épinay-sous-Sénart,Troyes,France,Épinay-sous-Sénart,France,"205,5",,Drapeau des Pays-Bas Jean-Paul van Poppel (NED),,Drapeau de Suisse Erich Maechler (SUI),
E-1987-9,1987,9,Orléans - Renazé,Orléans,France,Renazé,France,260,,Drapeau des Pays-Bas Adrie van der Poel (NED),,Drapeau de Suisse Erich Maechler (SUI),
E-1987-10,1987,10,Saumur - Futuroscope,Saumur,France,"Futuroscope, Poitiers",France,"87,5",(CLM),Drapeau d'Irlande Stephen Roche (IRL),,Drapeau de France Charly Mottet (FRA),
E-1987-11,1987,11,Poitiers - Chaumeil,Poitiers,France,Chaumeil,France,255,,Drapeau de France Martial Gayant (FRA),,Drapeau de France Martial Gayant (FRA),
E-1987-12,1987,12,Brive - Bordeaux,Brive,France,Bordeaux,France,228,,Drapeau des États-Unis Davis Phinney (USA),,Drapeau de France Martial Gayant (FRA),
E-1987-13,1987,13,Bayonne - Pau  ,Bayonne,France,Pau,France,219,Étape de montagne,Drapeau des Pays-Bas Erik Breukink (NED),,Drapeau de France Charly Mottet (FRA),
E-1987-14,1987,14,Pau - Luz-Ardiden  ,Pau,France,Luz-Ardiden,France,166,Étape de montagne,Drapeau de Norvège Dag Otto Lauritzen (NOR),,Drapeau de France Charly Mottet (FRA),
E-1987-15,1987,15,Tarbes - Blagnac,Tarbes,France,Blagnac,France,164,,Drapeau d'Allemagne Rolf Gölz (GER),,Drapeau de France Charly Mottet (FRA),
E-1987-16,1987,16,Blagnac - Millau  ,Blagnac,France,Millau,France,"216,5",Étape de montagne,Drapeau de France Régis Clère (FRA),,Drapeau de France Charly Mottet (FRA),
E-1987-17,1987,17,Millau - Avignon  ,Millau,France,Avignon,France,239,Étape de montagne,Drapeau des Pays-Bas Jean-Paul van Poppel (NED),,Drapeau de France Charly Mottet (FRA),
E-1987-18,1987,18,Carpentras - Mont Ventoux  ,Carpentras,France,Mont Ventoux,France,"36,5",Étape de montagne (CLM),Drapeau de France Jean-François Bernard (FRA),,Drapeau de France Jean-François Bernard (FRA),
E-1987-19,1987,19,Valréas - Villard-de-Lans ,Valréas,France,Villard-de-Lans,France,185, Étape de montagne,Drapeau d'Espagne Pedro Delgado (ESP),,Drapeau d'Irlande Stephen Roche (IRL),
E-1987-20,1987,20,Villard-de-Lans - L'Alpe-d'Huez  ,Villard-de-Lans,France,L'Alpe-d'Huez,France,201,Étape de montagne,Drapeau d'Espagne Federico Echave (ESP),,Drapeau d'Espagne Pedro Delgado (ESP),
E-1987-21,1987,21,Bourg-d'Oisans - La Plagne  ,Bourg-d'Oisans,France,La Plagne,France,"185,5",Étape de montagne,Drapeau de France Laurent Fignon (FRA),,Drapeau d'Espagne Pedro Delgado (ESP),
E-1987-22,1987,22,La Plagne - Morzine  ,La Plagne,France,Morzine,France,186,Étape de montagne,Drapeau d'Espagne Eduardo Chozas (ESP),,Drapeau d'Espagne Pedro Delgado (ESP),
E-1987-23,1987,23,Saint-Julien-en-Genevois - Dijon,Saint-Julien-en-Genevois,France,Dijon,France,"224,5",,Drapeau de France Régis Clère (FRA),,Drapeau d'Espagne Pedro Delgado (ESP),
E-1987-24,1987,24,Dijon - Dijon-Prenois,Dijon,France,Prenois,France,38,(CLM),Drapeau de France Jean-François Bernard (FRA),,Drapeau d'Irlande Stephen Roche (IRL),
E-1987-25,1987,25,Créteil - Paris,Créteil,France,Paris,France,192,,Drapeau des États-Unis Jeff Pierce (USA),,Drapeau d'Irlande Stephen Roche (IRL),
