ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1969-Prologue,1969,Prologue,Roubaix,Roubaix,France,Roubaix,France,"10,4",(CLM),Rudi Altig Drapeau d'Allemagne Allemagne,,Rudi Altig Drapeau d'Allemagne Allemagne,
E-1969-1a,1969,1a,Roubaix - Woluwe-Saint-Pierre (BEL),Roubaix,France,Woluwe-Saint-Pierre (BEL),Belgique,147,,Marino Basso Drapeau d'Italie Italie,,Rudi Altig Drapeau d'Allemagne Allemagne,
E-1969-1b,1969,1b,Woluwe-Saint-Pierre - Woluwe-Saint-Pierre,Woluwe-Saint-Pierre,Belgique,Woluwe-Saint-Pierre,Belgique,16,(CLM par équipes),Faema,,Eddy Merckx Drapeau belge Belgique,
E-1969-2,1969,2,Woluwe-Saint-Pierre - Maastricht (NL),Woluwe-Saint-Pierre,Belgique,Maastricht (NL),Pays-Bas,181.5,,Julien Stevens Drapeau belge Belgique,,Julien Stevens Drapeau belge Belgique,
E-1969-3,1969,3,Maastricht - Charleville-Mézières,Maastricht,Pays-Bas,Charleville-Mézières,France,"213,5",,Eric Leman Drapeau belge Belgique,,Julien Stevens Drapeau belge Belgique,
E-1969-4,1969,4,Charleville-Mézières - Nancy,Charleville-Mézières,France,Nancy,France,214,,Rik Van Looy Drapeau belge Belgique,,Julien Stevens Drapeau belge Belgique,
E-1969-5,1969,5,Nancy - Mulhouse,Nancy,France,Mulhouse,France,"193,5",,Joaquim Agostinho Portugal Portugal,,Désiré Letort Drapeau de France France,
E-1969-6,1969,6,Mulhouse - Ballon d'Alsace,Mulhouse,France,Ballon d'Alsace,France,"133,5",,Eddy Merckx Drapeau belge Belgique,,Eddy Merckx Drapeau belge Belgique,
E-1969-7,1969,7,Belfort - Divonne-les-Bains,Belfort,France,Divonne-les-Bains,France,241,,Mariano Díaz Drapeau : EspagneEspagne,,Eddy Merckx Drapeau belge Belgique,
E-1969-8a,1969,8a,Divonne-les-Bains - Divonne-les-Bains,Divonne-les-Bains,France,Divonne-les-Bains,France,9 (CLM),,Eddy Merckx Drapeau belge Belgique,,Eddy Merckx Drapeau belge Belgique,
E-1969-8b,1969,8b,Divonne-les-Bains - Thonon-les-Bains,Divonne-les-Bains,France,Thonon-les-Bains,France,136.5,,Michele Dancelli Drapeau d'Italie Italie,,Eddy Merckx Drapeau belge Belgique,
E-1969-9,1969,9,Thonon-les-Bains - Chamonix,Thonon-les-Bains,France,Chamonix,France,111,,Roger Pingeon Drapeau de France France,,Eddy Merckx Drapeau belge Belgique,
E-1969-10,1969,10,Chamonix - Briançon,Chamonix,France,Briançon,France,220.5,,Herman Van Springel Drapeau belge Belgique,,Eddy Merckx Drapeau belge Belgique,
E-1969-11,1969,11,Briançon - Digne-les-Bains,Briançon,France,Digne-les-Bains,France,198,,Eddy Merckx Drapeau belge Belgique,,Eddy Merckx Drapeau belge Belgique,
E-1969-12,1969,12,Digne-les-Bains - Aubagne,Digne-les-Bains,France,Aubagne,France,"161,5",,Felice Gimondi Drapeau d'Italie Italie,,Eddy Merckx Drapeau belge Belgique,
E-1969-13,1969,13,Aubagne - La Grande Motte,Aubagne,France,La Grande Motte,France,"195,5",,Guido Reybrouck Drapeau belge Belgique,,Eddy Merckx Drapeau belge Belgique,
E-1969-14,1969,14,La Grande Motte - Revel,La Grande Motte,France,Revel,France,"234,5",,Joaquim Agostinho Portugal Portugal,,Eddy Merckx Drapeau belge Belgique,
E-1969-15,1969,15,Revel - Revel,Revel,France,Revel,France,"18,5",(CLM),Eddy Merckx Drapeau belge Belgique,,Eddy Merckx Drapeau belge Belgique,
E-1969-16,1969,16,Castelnaudary - Luchon,Castelnaudary,France,Luchon,France,199,,Raymond Delisle Drapeau de France France,,Eddy Merckx Drapeau belge Belgique,
E-1969-17,1969,17,Luchon - Mourenx,Luchon,France,Mourenx,France,"214,5",,Eddy Merckx Drapeau belge Belgique,,Eddy Merckx Drapeau belge Belgique,
E-1969-18,1969,18,Mourenx - Bordeaux,Mourenx,France,Bordeaux,France,201,,Barry Hoban Drapeau : Royaume-Uni Royaume-Uni,,Eddy Merckx Drapeau belge Belgique,
E-1969-19,1969,19,Bordeaux - Brive-la-Gaillarde,Bordeaux,France,Brive-la-Gaillarde,France,"192,5",,Barry Hoban Drapeau : Royaume-Uni Royaume-Uni,,Eddy Merckx Drapeau belge Belgique,
E-1969-20,1969,20,Brive-la-Gaillarde - Puy de Dôme,Brive-la-Gaillarde,France,Puy de Dôme,France,198,,Pierre Matignon Drapeau de France France,,Eddy Merckx Drapeau belge Belgique,
E-1969-21,1969,21,Clermont-Ferrand - Montargis,Clermont-Ferrand,France,Montargis,France,"329,5",,Herman Van Springel Drapeau belge Belgique,,Eddy Merckx Drapeau belge Belgique,
E-1969-22a,1969,22a,Montargis - Créteil,Montargis,France,Créteil,France,"111,5",,Joseph Spruyt Drapeau belge Belgique,,Eddy Merckx Drapeau belge Belgique,
E-1969-22b,1969,22b,Créteil - Paris,Créteil,France,Paris,France,37,(CLM),Eddy Merckx Drapeau belge Belgique,,Eddy Merckx Drapeau belge Belgique,
