ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1984-Prologue,1984,Prologue,Montreuil - Noisy-le-Sec,Montreuil,France,Noisy-le-Sec,France,"5,4",(CLM),Bernard Hinault Drapeau de France France,,Bernard Hinault Drapeau de France France,
E-1984-1,1984,1,Bondy - Saint-Denis,Bondy,France,Saint-Denis,France,"148,5",,Frank Hoste Drapeau belge Belgique,,Ludo Peeters Drapeau belge Belgique,
E-1984-2,1984,2,Bobigny - Louvroil,Bobigny,France,Louvroil,France,249,,Marc Madiot Drapeau de France France,,Jacques Hanegraaf Drapeau : Pays-Bas Pays-Bas,
E-1984-3,1984,3,Louvroil - Valenciennes,Louvroil,France,Valenciennes,France,51,(CLM par équipes),Renault-Elf Drapeau de France France,,Jacques Hanegraaf Drapeau : Pays-Bas Pays-Bas,
E-1984-4,1984,4,Valenciennes - Béthune,Valenciennes,France,Béthune,France,83,,Ferdi Van Den Haute Drapeau belge Belgique,,Adrie van der Poel Drapeau : Pays-Bas Pays-Bas,
E-1984-5,1984,5,Béthune - Cergy-Pontoise,Béthune,France,Cergy-Pontoise,France,207,,Paulo Ferreira Portugal Portugal,,Vincent Barteau Drapeau de France France,
E-1984-6,1984,6,Cergy-Pontoise - Alençon,Cergy-Pontoise,France,Alençon,France,202,,Frank Hoste Drapeau belge Belgique,,Vincent Barteau Drapeau de France France,
E-1984-7,1984,7,Alençon - Le Mans,Alençon,France,Le Mans,France,67,(CLM),Laurent Fignon Drapeau de France France,,Vincent Barteau Drapeau de France France,
E-1984-8,1984,8,Le Mans - Nantes,Le Mans,France,Nantes,France,192,,Pascal Jules Drapeau de France France,,Vincent Barteau Drapeau de France France,
E-1984-9,1984,9,Nantes - Bordeaux,Nantes,France,Bordeaux,France,338,,Jan Raas Drapeau : Pays-Bas Pays-Bas,,Vincent Barteau Drapeau de France France,
E-1984-10,1984,10,Langon - Pau,Langon,France,Pau,France,198,,Eric Vanderaerden Drapeau belge Belgique,,Vincent Barteau Drapeau de France France,
E-1984-11,1984,11,Pau - Guzet-neige,Pau,France,Guzet-neige,France,"226,5",,Robert Millar Drapeau : Royaume-Uni Royaume-Uni,,Vincent Barteau Drapeau de France France,
E-1984-12,1984,12,Saint-Girons - Blagnac,Saint-Girons,France,Blagnac,France,111,,Pascal Poisson Drapeau de France France,,Vincent Barteau Drapeau de France France,
E-1984-13,1984,13,Blagnac - Rodez,Blagnac,France,Rodez,France,"220,5",,Pierre-Henri Menthéour Drapeau de France France,,Vincent Barteau Drapeau de France France,
E-1984-14,1984,14,Rodez - Domaine du Rouret,Rodez,France,Grospierre,France,"227,5",,Fons De Wolf Drapeau belge Belgique,,Vincent Barteau Drapeau de France France,
E-1984-15,1984,15,Domaine du Rouret - Grenoble,Grospierre,France,Grenoble,France,"241,5",,Frédéric Vichot Drapeau de France France,,Vincent Barteau Drapeau de France France,
E-1984-16,1984,16,Les Echelles - La Ruchère en Chartreuse,Les Echelles,France,La Ruchère en Chartreuse,France,22,(CLM),Laurent Fignon Drapeau de France France,,Vincent Barteau Drapeau de France France,
E-1984-17,1984,17,Grenoble - L'Alpe d'Huez,Grenoble,France,L'Alpe d'Huez,France,151,,Luis Herrera Drapeau de Colombie Colombie,,Laurent Fignon Drapeau de France France,
E-1984-18,1984,18,Bourg-d'Oisans - La Plagne,Bourg-d'Oisans,France,La Plagne,France,"185,5",,Laurent Fignon Drapeau de France France,,Laurent Fignon Drapeau de France France,
E-1984-19,1984,19,La Plagne - Morzine,La Plagne,France,Morzine,France,186,,Ángel Arroyo Drapeau d'Espagne Espagne,,Laurent Fignon Drapeau de France France,
E-1984-20,1984,20,Morzine - Crans-Montana,Morzine,France,Crans-Montana,Suisse,"140,5",,Laurent Fignon Drapeau de France France,,Laurent Fignon Drapeau de France France,
E-1984-21,1984,21,Crans-Montana - Villefranche-en-Beaujolais,Crans-Montana,Suisse,Villefranche-en-Beaujolais,France,"320,5",,Frank Hoste Drapeau belge Belgique,,Laurent Fignon Drapeau de France France,
E-1984-22,1984,22,Villié-Morgon - Villefranche-en-Beaujolais,Villié-Morgon,France,Villefranche-en-Beaujolais,France,51,(CLM),Laurent Fignon Drapeau de France France,,Laurent Fignon Drapeau de France France,
E-1984-23,1984,23,Pantin - Paris,Pantin,France,Paris,France,"196,5",,Eric Vanderaerden Drapeau belge Belgique,,Laurent Fignon Drapeau de France France,
