ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1912-1,1912,1,Paris – Dunkerque,Paris,France,Dunkerque,France,351,,Drapeau : FranceCharles Crupelandt,,,
E-1912-2,1912,2,Dunkerque – Longwy,Dunkerque,France,Longwy,France,388,,Drapeau : BelgiqueOdile Defraye,,,
E-1912-3,1912,3,Longwy – Belfort,Longwy,France,Belfort,France,331,,Drapeau : FranceEugène Christophe,,Drapeau : FranceCharles Crupelandt,
E-1912-4,1912,4,Belfort – Chamonix,Belfort,France,Chamonix,France,344,,Drapeau : FranceEugène Christophe,,Drapeau : ItalieVincenzo Borgarello,
E-1912-5,1912,5,Chamonix – Grenoble,Chamonix,France,Grenoble,France,345,,Drapeau : FranceEugène Christophe,,Drapeau : BelgiqueOdile Defraye,
E-1912-6,1912,6,Grenoble – Nice,Grenoble,France,Nice,France,323,,Drapeau : FranceOctave Lapize,,Drapeau : BelgiqueOdile Defraye,
E-1912-7,1912,7,Nice – Marseille,Nice,France,Marseille,France,334,,Drapeau : BelgiqueOdile Defraye,,Drapeau : BelgiqueOdile Defraye || Drapeau : FranceEugène Christophe,
E-1912-8,1912,8,Marseille – Perpignan,Marseille,France,Perpignan,France,335,,Drapeau : ItalieVincenzo Borgarello,,Drapeau : BelgiqueOdile Defraye || Drapeau : FranceOctave Lapize[2],
E-1912-9,1912,9,Perpignan – Luchon,Perpignan,France,Luchon,France,289,,Drapeau : BelgiqueOdile Defraye,,Drapeau : BelgiqueOdile Defraye,
E-1912-10,1912,10,Luchon – Bayonne,Luchon,France,Bayonne,France,326,,Drapeau : BelgiqueLouis Mottiat,,Drapeau : BelgiqueOdile Defraye,
E-1912-11,1912,11,Bayonne – La Rochelle,Bayonne,France,La Rochelle,France,379,,Drapeau : FranceJean Alavoine,,Drapeau : BelgiqueOdile Defraye,
E-1912-12,1912,12,La Rochelle – Brest,La Rochelle,France,Brest,France,470,,Drapeau : BelgiqueLouis Heusghem,,Drapeau : BelgiqueOdile Defraye,
E-1912-13,1912,13,Brest – Cherbourg,Brest,France,Cherbourg,France,405,,Drapeau : FranceJean Alavoine,,Drapeau : BelgiqueOdile Defraye,
E-1912-14,1912,14,Cherbourg – Le Havre,Cherbourg,France,Le Havre,France,361,,Drapeau : ItalieVincenzo Borgarello,,Drapeau : BelgiqueOdile Defraye,
E-1912-15,1912,15,Le Havre – Paris,Le Havre,France,Paris,France,317,,Drapeau : FranceJean Alavoine,,Drapeau : BelgiqueOdile Defraye,
