ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1974-Prologue,1974,Prologue,Brest,Brest,France,Brest,France,"7,1",(CLM),Drapeau de Belgique Eddy Merckx (BEL),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-1,1974,1,Brest - Saint-Pol-de-Léon,Brest,France,Saint-Pol-de-Léon,France,144,,Drapeau d'Italie Ercole Gualazzini (ITA),,Drapeau de Belgique Joseph Bruyère (BEL),
E-1974-2,1974,2,Plymouth (GB) - Plymouth,Plymouth,Grande-Bretagne,Plymouth,Grande-Bretagne,"163,7",,Drapeau des Pays-Bas Henk Poppe (NED),,Drapeau de Belgique Joseph Bruyère (BEL),
E-1974-3,1974,3,Morlaix - Saint-Malo,Morlaix,France,Saint-Malo,France,190,,Drapeau de Belgique Patrick Sercu (BEL),,Drapeau de Belgique Joseph Bruyère (BEL),
E-1974-4,1974,4,Saint-Malo - Caen,Saint-Malo,France,Caen,France,184.5,,Drapeau de Belgique Patrick Sercu (BEL),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-5,1974,5,Caen - Dieppe,Caen,France,Dieppe,France,165,,Drapeau de Belgique Ronald De Witte (BEL),,Drapeau des Pays-Bas Gerben Karstens (NED),
E-1974-6a,1974,6a,Dieppe - Harelbeke (BEL),Dieppe,France,Harelbeke,Belgique,239,,Drapeau de France Jean-Luc Molinéris (FRA),,Drapeau de Belgique Patrick Sercu (BEL),
E-1974-6b,1974,6b,Harelbeke - Harelbeke,Harelbeke,Belgique,Harelbeke,Belgique,9,(CLM par équipes),Molteni,,Drapeau des Pays-Bas Gerben Karstens (NED),
E-1974-7,1974,7,Mons (BEL) - Châlons-sur-Marne,Mons,Belgique,Châlons-sur-Marne,France,"221,5",,Drapeau de Belgique Eddy Merckx (BEL),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-8a,1974,8a,Châlons-sur-Marne - Chaumont,Châlons-sur-Marne,France,Chaumont,France,136,,Drapeau de France Cyrille Guimard (FRA),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-8b,1974,8b,Chaumont - Besançon,Chaumont,France,Besançon,France,152,,Drapeau de Belgique Patrick Sercu (BEL),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-9,1974,9,Besançon - Gaillard,Besançon,France,Gaillard,France,241,,Drapeau de Belgique Eddy Merckx (BEL),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-10,1974,10,Gaillard - Aix-les-Bains,Gaillard,France,Aix-les-Bains,France,"131,5",,Drapeau de Belgique Eddy Merckx (BEL),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-11,1974,11,Aix-les-Bains - Serre Chevalier,Aix-les-Bains,France,Serre Chevalier,France,199,,Drapeau d'Espagne Vicente López Carril (ESP),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-12,1974,12,Savines-le-Lac - Orange,Savines-le-Lac,France,Orange,France,231,,Drapeau de Belgique Joseph Spruyt (BEL),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-13,1974,13,Avignon - Montpellier,Avignon,France,Montpellier,France,126,,Drapeau de Grande-Bretagne Barry Hoban (GBR),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-14,1974,14,Lodève - Colomiers,Lodève,France,Colomiers,France,"248,5",,Drapeau de France Jean-Pierre Genet (FRA),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-15,1974,15,Colomiers - La Seu d'Urgell (ESP),Colomiers,France,La Seu d'Urgell,Espagne,225,,Drapeau de Belgique Eddy Merckx (BEL),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-16,1974,16,La Seu d'Urgell - Pla d'Adet,La Seu d'Urgell,Espagne,"Pla d'Adet, Saint-Lary-Soulan",France,209,,Drapeau de France Raymond Poulidor (FRA),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-17,1974,17,Saint-Lary-Soulan - Col du Tourmalet,Saint-Lary-Soulan,France,Col du Tourmalet,France,119,,Drapeau de France Jean-Pierre Danguillaume (FRA),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-18,1974,18,Bagnères-de-Bigorre - Pau,Bagnères-de-Bigorre,France,Pau,France,141.5,,Drapeau de France Jean-Pierre Danguillaume (FRA),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-19a,1974,19a,Pau - Bordeaux,Pau,France,Bordeaux,France,195.5,,Drapeau de France Francis Campaner (FRA),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-19b,1974,19b,Bordeaux - Bordeaux,Bordeaux,France,Bordeaux,France,"12,4",(CLM),Drapeau de Belgique Eddy Merckx (BEL),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-20,1974,20,Saint-Gilles-Croix-de-Vie - Nantes,Saint-Gilles-Croix-de-Vie,France,Nantes,France,117,,Drapeau des Pays-Bas Gerard Vianen (NED),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-21a,1974,21a,Vouvray - Orléans,Vouvray,France,Orléans,France,112.5,,Drapeau de Belgique Eddy Merckx (BEL),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-21b,1974,21b,Orléans - Orléans,Orléans,France,Orléans,France,"37,5",(CLM),Drapeau de Belgique Michel Pollentier (BEL),,Drapeau de Belgique Eddy Merckx (BEL),
E-1974-22,1974,22,Orléans - Paris,Orléans,France,Paris,France,146,,Drapeau de Belgique Eddy Merckx (BEL),,Drapeau de Belgique Eddy Merckx (BEL),
