ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1976-Prologue,1976,Prologue,Saint-Jean-de-Monts,Saint-Jean-de-Monts,France,Saint-Jean-de-Monts,France,8,(CLM),Freddy Maertens Drapeau belge Belgique,,Freddy Maertens Drapeau belge Belgique,
E-1976-1,1976,1,Saint-Jean-de-Monts - Angers,Saint-Jean-de-Monts,France,Angers,France,173,,Freddy Maertens Drapeau belge Belgique,,Freddy Maertens Drapeau belge Belgique,
E-1976-2,1976,2,Angers - Caen,Angers,France,Caen,France,"236,5",,Giovanni Battaglin Drapeau d'Italie Italie,,Freddy Maertens Drapeau belge Belgique,
E-1976-3,1976,3,Le Touquet-Paris-Plage - Le Touquet-Paris-Plage,Le Touquet-Paris-Plage,France,Le Touquet-Paris-Plage,France,37,(CLM),Freddy Maertens Drapeau belge Belgique,,Freddy Maertens Drapeau belge Belgique,
E-1976-4,1976,4,Le Touquet - Bornem (BEL),Le Touquet,France,Bornem,Belgique,258,,Hennie Kuiper Drapeau : Pays-Bas Pays-Bas,,Freddy Maertens Drapeau belge Belgique,
E-1976-5a,1976,5a,Louvain (BEL) - Louvain,Louvain,Belgique,Louvain,Belgique,"4,3",(CLM par équipes),Ti-Raleigh,,Freddy Maertens Drapeau belge Belgique,
E-1976-5b,1976,5b,Louvain - Verviers (BEL),Louvain,Belgique,Verviers,Belgique,144,,Miguel María Lasa Drapeau : EspagneEspagne,,Freddy Maertens Drapeau belge Belgique,
E-1976-6,1976,6,Bastogne (BEL) - Nancy,Bastogne,Belgique,Nancy,France,209,,Aldo Parecchini Drapeau d'Italie Italie,,Freddy Maertens Drapeau belge Belgique,
E-1976-7,1976,7,Nancy - Mulhouse,Nancy,France,Mulhouse,France,"205,5",,Freddy Maertens Drapeau belge Belgique,,Freddy Maertens Drapeau belge Belgique,
E-1976-8,1976,8,Valentigney - Divonne-les-Bains,Valentigney,France,Divonne-les-Bains,France,"220,5",,Jacques Esclassan Drapeau de France France,,Freddy Maertens Drapeau belge Belgique,
E-1976-9,1976,9,Divonne-les-Bains - L'Alpe d'Huez,Divonne-les-Bains,France,L'Alpe d'Huez,France,258,,Joop Zoetemelk Drapeau : Pays-Bas Pays-Bas,,Lucien Van Impe Drapeau belge Belgique,
E-1976-10,1976,10,Le Bourg-d'Oisans - Montgenèvre,Le Bourg-d'Oisans,France,Montgenèvre,France,166,,Joop Zoetemelk Drapeau : Pays-Bas Pays-Bas,,Lucien Van Impe Drapeau belge Belgique,
E-1976-11,1976,11,Montgenèvre - Manosque,Montgenèvre,France,Manosque,France,224,,Jose-Luis Viejo Drapeau : EspagneEspagne,,Lucien Van Impe Drapeau belge Belgique,
E-1976-12,1976,12,Port-Barcarès - Pyrénées 2000,Port-Barcarès,France,Pyrénées 2000,France,"205,5",,Raymond Delisle Drapeau de France France,,Raymond Delisle Drapeau de France France,
E-1976-13,1976,13,Font-Romeu - Saint-Gaudens,Font-Romeu,France,Saint-Gaudens,France,188,,Willy Teirlinck Drapeau belge Belgique,,Raymond Delisle Drapeau de France France,
E-1976-14,1976,14,Saint-Gaudens - Saint-Lary-Soulan,Saint-Gaudens,France,Saint-Lary-Soulan,France,139,,Lucien Van Impe Drapeau belge Belgique,,Lucien Van Impe Drapeau belge Belgique,
E-1976-15,1976,15,Saint-Lary-Soulan - Pau,Saint-Lary-Soulan,France,Pau,France,195,,Wladimiro Panizza Drapeau d'Italie Italie,,Lucien Van Impe Drapeau belge Belgique,
E-1976-16,1976,16,Pau - Fleurance,Pau,France,Fleurance,France,152,,Michel Pollentier Drapeau belge Belgique,,Lucien Van Impe Drapeau belge Belgique,
E-1976-17,1976,17,Fleurance - Auch,Fleurance,France,Auch,France,39,(CLM),Ferdinand Bracke Drapeau belge Belgique,,Lucien Van Impe Drapeau belge Belgique,
E-1976-18a,1976,18a,Auch - Langon,Auch,France,Langon,France,86,,Freddy Maertens Drapeau belge Belgique,,Lucien Van Impe Drapeau belge Belgique,
E-1976-18b,1976,18b,Langon - Lacanau-Océan,Langon,France,Lacanau,France,123,,Freddy Maertens Drapeau belge Belgique,,Lucien Van Impe Drapeau belge Belgique,
E-1976-18c,1976,18c,Lacanau-Océan - Bordeaux,Lacanau,France,Bordeaux,France,70.5,,Gerben Karstens Drapeau : Pays-Bas Pays-Bas,,Lucien Van Impe Drapeau belge Belgique,
E-1976-19,1976,19,Sainte-Foy-la-Grande - Tulle,Sainte-Foy-la-Grande,France,Tulle,France,"219,5",,Hubert Mathis Drapeau de France France,,Lucien Van Impe Drapeau belge Belgique,
E-1976-20,1976,20,Tulle - Puy de Dôme,Tulle,France,Puy de Dôme,France,220,,Joop Zoetemelk Drapeau : Pays-Bas Pays-Bas,,Lucien Van Impe Drapeau belge Belgique,
E-1976-21,1976,21,Montargis - Versailles,Montargis,France,Versailles,France,"145,5",,Freddy Maertens Drapeau belge Belgique,,Lucien Van Impe Drapeau belge Belgique,
E-1976-22a,1976,22a,Paris,Paris,France,Paris,France,6,(CLM),Freddy Maertens Drapeau belge Belgique,,Lucien Van Impe Drapeau belge Belgique,
E-1976-22b,1976,22b,Paris (Circuit Champs-Élysées),Paris,France,Paris,France,91,,Gerben Karstens Drapeau : Pays-Bas Pays-Bas,,Lucien Van Impe Drapeau belge Belgique,
