ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1950-1,1950,1,Paris - Metz,Paris,France,Metz,France,307,,Jean Goldschmit Drapeau du Luxembourg Luxembourg,,Jean Goldschmit Drapeau du Luxembourg Luxembourg,
E-1950-2,1950,2,Metz - Liège (BEL),Metz,France,Liège,Belgique,241,,Adolfo Leoni Drapeau d'Italie Italie,,Jean Goldschmit Drapeau du Luxembourg Luxembourg,
E-1950-3,1950,3,Liège (BEL) - Lille,Liège,Belgique,Lille,France,232,,Alfredo Pasotti Drapeau d'Italie Italie,,Bernard Gauthier Drapeau de France France,
E-1950-4,1950,4,Lille - Rouen,Lille,France,Rouen,France,231,,Stan Ockers Drapeau belge Belgique,,Bernard Gauthier Drapeau de France France,
E-1950-5,1950,5,Rouen - Dinard,Rouen,France,Dinard,France,316,,Giovanni Corrieri Drapeau d'Italie Italie,,Bernard Gauthier Drapeau de France France,
E-1950-6,1950,6,Dinard - Saint-Brieuc,Dinard,France,Saint-Brieuc,France,78,(CLM),Ferdi Kübler Drapeau de Suisse Suisse,,Jean Goldschmit Drapeau du Luxembourg Luxembourg,
E-1950-7,1950,7,Saint-Brieuc - Angers,Saint-Brieuc,France,Angers,France,248,,Nello Lauredi Drapeau de France France,,Bernard Gauthier Drapeau de France France,
E-1950-8,1950,8,Angers - Niort,Angers,France,Niort,France,181,,Fiorenzo Magni Drapeau d'Italie Italie,,Bernard Gauthier Drapeau de France France,
E-1950-9,1950,9,Niort - Bordeaux,Niort,France,Bordeaux,France,206,,Alfredo Pasotti Drapeau d'Italie Italie,,Bernard Gauthier Drapeau de France France,
E-1950-10,1950,10,Bordeaux - Pau,Bordeaux,France,Pau,France,202,,Marcel Dussault Drapeau de France France,,Bernard Gauthier Drapeau de France France,
E-1950-11,1950,11,Pau - Saint-Gaudens,Pau,France,Saint-Gaudens,France,230,,Gino Bartali Drapeau d'Italie Italie,,Fiorenzo Magni Drapeau d'Italie Italie,
E-1950-12,1950,12,Saint-Gaudens - Perpignan,Saint-Gaudens,France,Perpignan,France,233,,Maurice Blomme Drapeau belge Belgique,,Ferdi Kübler Drapeau de Suisse Suisse,
E-1950-13,1950,13,Perpignan - Nîmes,Perpignan,France,Nîmes,France,215,,Marcel Molinès Drapeau de France France Coat of arms Algeria (1830-1962).svgAlgérie,,Ferdi Kübler Drapeau de Suisse Suisse,
E-1950-14,1950,14,Nîmes - Toulon,Nîmes,France,Toulon,France,222,,Custodio Dos Reis Drapeau de France France Drapeau du Maroc Maroc,,Ferdi Kübler Drapeau de Suisse Suisse,
E-1950-15,1950,15,Toulon - Menton,Toulon,France,Menton,France,206,,Jean Diederich Drapeau du Luxembourg Luxembourg,,Ferdi Kübler Drapeau de Suisse Suisse,
E-1950-16,1950,16,Menton - Nice,Menton,France,Nice,France,96,,Ferdi Kübler Drapeau de Suisse Suisse,,Ferdi Kübler Drapeau de Suisse Suisse,
E-1950-17,1950,17,Nice - Gap,Nice,France,Gap,France,229,,Raphaël Géminiani Drapeau de France France,,Ferdi Kübler Drapeau de Suisse Suisse,
E-1950-18,1950,18,Gap - Briançon,Gap,France,Briançon,France,165,,Louison Bobet Drapeau de France France,,Ferdi Kübler Drapeau de Suisse Suisse,
E-1950-19,1950,19,Briançon - Saint-Étienne,Briançon,France,Saint-Étienne,France,291,,Raphaël Géminiani Drapeau de France France,,Ferdi Kübler Drapeau de Suisse Suisse,
E-1950-20,1950,20,Saint-Étienne - Lyon,Saint-Étienne,France,Lyon,France,98,(CLM),Ferdi Kübler Drapeau de Suisse Suisse,,Ferdi Kübler Drapeau de Suisse Suisse,
E-1950-21,1950,21,Lyon - Dijon,Lyon,France,Dijon,France,233,,Gino Sciardis Drapeau de France France,,Ferdi Kübler Drapeau de Suisse Suisse,
E-1950-22,1950,22,Dijon - Paris,Dijon,France,Paris,France,314,,Émile Baffert Drapeau de France France,,Ferdi Kübler Drapeau de Suisse Suisse,
