ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-2008-1,2008,1,Brest - Plumelec,Brest,France,Plumelec,France,"197,5",Étape de plaine,Drapeau : EspagneAlejandro Valverde,,Drapeau : EspagneAlejandro Valverde,
E-2008-2,2008,2,Auray - Saint-Brieuc,Auray,France,Saint-Brieuc,France,"164,5",Étape de plaine,Drapeau : NorvègeThor Hushovd,,Drapeau : EspagneAlejandro Valverde,
E-2008-3,2008,3,Saint-Malo - Nantes,Saint-Malo,France,Nantes,France,208,Étape de plaine,Drapeau : FranceSamuel Dumoulin,,Drapeau : FranceRomain Feillu,
E-2008-4,2008,4,Cholet - Cholet,Cholet,France,Cholet,France,"29,5",Contre-la-montre,Drapeau : LuxembourgKim Kirchen[26],,Drapeau : LuxembourgKim Kirchen[27],
E-2008-5,2008,5,Cholet - Châteauroux,Cholet,France,Châteauroux,France,232,Étape de plaine,Drapeau : Royaume-UniMark Cavendish,,Drapeau : LuxembourgKim Kirchen[27],
E-2008-6,2008,6,Aigurande - Super-Besse,Aigurande,France,Super-Besse,France,"195,5",Étape accidentée,Drapeau : EspagneAlejandro Valverde[28],,Drapeau : LuxembourgKim Kirchen,
E-2008-7,2008,7,Brioude - Aurillac,Brioude,France,Aurillac,France,159,Étape accidentée,Drapeau : EspagneLuis León Sánchez,,Drapeau : LuxembourgKim Kirchen,
E-2008-8,2008,8,Figeac - Toulouse,Figeac,France,Toulouse,France,"172,5",Étape de plaine,Drapeau : Royaume-UniMark Cavendish,,Drapeau : LuxembourgKim Kirchen,
E-2008-9,2008,9,Toulouse - Bagnères-de-Bigorre,Toulouse,France,Bagnères-de-Bigorre,France,224,Étape de montagne,Drapeau : RussieVladimir Efimkin[29],,Drapeau : LuxembourgKim Kirchen,
E-2008-10,2008,10,Pau - Hautacam,Pau,France,Hautacam,France,"194,5",Étape de montagne,Drapeau : EspagneJuan José Cobo[30],,Drapeau : AustralieCadel Evans,
E-2008-11,2008,11,Lannemezan - Foix,Lannemezan,France,Foix,France,"167,5",Étape accidentée,Drapeau : NorvègeKurt Asle Arvesen,,Drapeau : AustralieCadel Evans,
E-2008-12,2008,12,Lavelanet - Narbonne,Lavelanet,France,Narbonne,France,"168,5",Étape de plaine,Drapeau : Royaume-UniMark Cavendish,,Drapeau : AustralieCadel Evans,
E-2008-13,2008,13,Narbonne - Nîmes,Narbonne,France,Nîmes,France,182,Étape de Plaine,Drapeau : Royaume-UniMark Cavendish,,Drapeau : AustralieCadel Evans,
E-2008-14,2008,14,Nîmes - Digne-les-Bains,Nîmes,France,Digne-les-Bains,France,"194,5",Étape de plaine,Drapeau : EspagneÓscar Freire,,Drapeau : AustralieCadel Evans,
E-2008-15,2008,15,Embrun - Prato Nevoso (ITA),Embrun,France,Prato Nevoso,Italie,183,Étape de montagne,Drapeau : AustralieSimon Gerrans,,Drapeau : LuxembourgFränk Schleck,
E-2008-16,2008,16,Cuneo (ITA) - Jausiers,Cuneo,Italie,Jausiers,France,157,Étape de montagne,Drapeau : FranceCyril Dessel,,Drapeau : LuxembourgFränk Schleck,
E-2008-17,2008,17,Embrun - L'Alpe d'Huez,Embrun,France,L'Alpe d'Huez,France,"210,5",Étape de montagne,Drapeau : EspagneCarlos Sastre,,Drapeau : EspagneCarlos Sastre,
E-2008-18,2008,18,Le Bourg-d'Oisans - Saint-Étienne,Le Bourg-d'Oisans,France,Saint-Étienne,France,"196,5",Étape accidentée,Drapeau : AllemagneMarcus Burghardt,,Drapeau : EspagneCarlos Sastre,
E-2008-19,2008,19,Roanne - Montluçon,Roanne,France,Montluçon,France,"165,5",Étape de plaine,Drapeau : FranceSylvain Chavanel,,Drapeau : EspagneCarlos Sastre,
E-2008-20,2008,20,Cérilly - Saint-Amand-Montrond,Cérilly,France,Saint-Amand-Montrond,France,53,Contre-la-montre,Drapeau : SuisseFabian Cancellara[32],,Drapeau : EspagneCarlos Sastre,
E-2008-21,2008,21,Étampes - Paris-Champs-Élysées,Étampes,France,Paris,France,143,Étape de plaine,Drapeau : BelgiqueGert Steegmans,,Drapeau : EspagneCarlos Sastre,
