ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1922-1,1922,1,Paris - Le Havre,Paris,France,Le Havre,France,388,,Drapeau de France Robert Jacquinot (FRA),,Drapeau de France Robert Jacquinot (FRA),
E-1922-2,1922,2,Le Havre - Cherbourg,Le Havre,France,Cherbourg,France,364,,Drapeau de France Romain Bellenger (FRA),,Drapeau de France Robert Jacquinot (FRA),
E-1922-3,1922,3,Cherbourg - Brest,Cherbourg,France,Brest,France,405,,Drapeau de France Robert Jacquinot (FRA),,Drapeau de France Robert Jacquinot (FRA),
E-1922-4,1922,4,Brest - Les Sables-d'Olonne,Brest,France,Les Sables-d'Olonne,France,412,,Drapeau de Belgique Philippe Thys (BEL),,Drapeau de France Eugène Christophe (FRA),
E-1922-5,1922,5,Les Sables-d'Olonne - Bayonne,Les Sables-d'Olonne,France,Bayonne,France,482,,Drapeau de France Jean Alavoine (FRA),,Drapeau de France Eugène Christophe (FRA),
E-1922-6,1922,6,Bayonne - Luchon,Bayonne,France,Luchon,France,326,,Drapeau de France Jean Alavoine (FRA),,Drapeau de France Eugène Christophe (FRA),
E-1922-7,1922,7,Luchon - Perpignan,Luchon,France,Perpignan,France,323,,Drapeau de France Jean Alavoine (FRA),,Drapeau de France Jean Alavoine (FRA),
E-1922-8,1922,8,Perpignan - Toulon,Perpignan,France,Toulon,France,411,,Drapeau de Belgique Philippe Thys (BEL),,Drapeau de France Jean Alavoine (FRA),
E-1922-9,1922,9,Toulon - Nice,Toulon,France,Nice,France,284,,Drapeau de Belgique Philippe Thys (BEL),,Drapeau de France Jean Alavoine (FRA),
E-1922-10,1922,10,Nice - Briançon,Nice,France,Briançon,France,274,,Drapeau de Belgique Philippe Thys (BEL),,Drapeau de France Jean Alavoine (FRA),
E-1922-11,1922,11,Briançon - Genève,Briançon,France,Genève,Suisse,260,,Drapeau de Belgique Émile Masson (BEL),,Drapeau de France Jean Alavoine (FRA),
E-1922-12,1922,12,Genève - Strasbourg,Genève,Suisse,Strasbourg,France,371,,Drapeau de Belgique Émile Masson (BEL),,Drapeau de Belgique Hector Heusghem (BEL),
E-1922-13,1922,13,Strasbourg - Metz,Strasbourg,France,Metz,France,300,,Drapeau d'Italie Federico Gay (ITA),,Drapeau de Belgique Firmin Lambot (BEL),
E-1922-14,1922,14,Metz - Dunkerque,Metz,France,Dunkerque,France,432,,Drapeau de Belgique Félix Sellier (BEL),,Drapeau de Belgique Firmin Lambot (BEL),
E-1922-15,1922,15,Dunkerque - Paris,Dunkerque,France,Paris,France,325,,Drapeau de Belgique Philippe Thys (BEL),,Drapeau de Belgique Firmin Lambot (BEL),
