ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1907-1,1907,1,Paris – Roubaix,Paris,France,Roubaix,France,272,plaine,Louis Trousselier,France,Drapeau : FranceLouis Trousselier,
E-1907-2,1907,2,Roubaix – Metz,Roubaix,France,Metz,France,398,plaine,Émile Georget || Louis Trousselier,France,Louis Trousselier,
E-1907-3,1907,3,Metz – Belfort,Metz,France,Belfort,France,259,montagne,Émile Georget,France,Émile Georget,France
E-1907-4,1907,4,Belfort – Lyon,Belfort,France,Lyon,France,309,montagne,Marcel Cadolle,France,Émile Georget,France
E-1907-5,1907,5,Lyon – Grenoble,Lyon,France,Grenoble,France,311,montagne,Émile Georget,France,Émile Georget,France
E-1907-6,1907,6,Grenoble – Nice,Grenoble,France,Nice,France,345,montagne,Georges Passerieu,France,Émile Georget,France
E-1907-7,1907,7,Nice – Nîmes,Nice,France,Nîmes,France,345,plaine,Émile Georget,France,Émile Georget,France
E-1907-8,1907,8,Nîmes – Toulouse,Nîmes,France,Toulouse,France,303,montagne,Émile Georget,France,Émile Georget,France
E-1907-9,1907,9,Toulouse – Bayonne,Toulouse,France,Bayonne,France,299,plaine,Lucien Petit-Breton,France,Émile Georget,France
E-1907-10,1907,10,Bayonne – Bordeaux,Bayonne,France,Bordeaux,France,269,plaine,Gustave Garrigou,France,Lucien Petit-Breton,France
E-1907-11,1907,11,Bordeaux – Nantes,Bordeaux,France,Nantes,France,391,plaine,Lucien Petit-Breton,France,Lucien Petit-Breton,France
E-1907-12,1907,12,Nantes – Brest,Nantes,France,Brest,France,321,plaine,Gustave Garrigou,France,Lucien Petit-Breton,France
E-1907-13,1907,13,Brest – Caen,Brest,France,Caen,France,415,plaine,Émile Georget,France,Lucien Petit-Breton,France
E-1907-14,1907,14,Caen – Paris,Caen,France,Paris,France,251,plaine,Georges Passerieu,France,Lucien Petit-Breton,France
