ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1908-1,1908,1,Paris – Roubaix,Paris,France,Roubaix,France,272,,Drapeau : FranceGeorges Passerieu,,Drapeau : FranceGeorges Passerieu,
E-1908-2,1908,2,Roubaix – Metz,Roubaix,France,Metz,Empire Allemand,398,,Drapeau : FranceLucien Petit-Breton,,Drapeau : FranceGeorges Passerieu || Drapeau : FranceLucien Petit-Breton,
E-1908-3,1908,3,Metz – Belfort,Metz,Empire Allemand,Belfort,France,259,,Drapeau : LuxembourgFrançois Faber,,Drapeau : FranceLucien Petit-Breton,
E-1908-4,1908,4,Belfort – Lyon,Belfort,France,Lyon,France,309,,Drapeau : LuxembourgFrançois Faber,,Drapeau : FranceLucien Petit-Breton,
E-1908-5,1908,5,Lyon – Grenoble,Lyon,France,Grenoble,France,311,,Drapeau : FranceGeorges Passerieu,,Drapeau : FranceLucien Petit-Breton,
E-1908-6,1908,6,Grenoble – Nice,Grenoble,France,Nice,France,345,,Drapeau : FranceJean-Baptiste Dortignacq,,Drapeau : FranceLucien Petit-Breton,
E-1908-7,1908,7,Nice – Nîmes,Nice,France,Nîmes,France,345,,Drapeau : FranceLucien Petit-Breton,,Drapeau : FranceLucien Petit-Breton,
E-1908-8,1908,8,Nîmes – Toulouse,Nîmes,France,Toulouse,France,303,,Drapeau : LuxembourgFrançois Faber,,Drapeau : FranceLucien Petit-Breton,
E-1908-9,1908,9,Toulouse – Bayonne,Toulouse,France,Bayonne,France,299,,Drapeau : FranceLucien Petit-Breton,,Drapeau : FranceLucien Petit-Breton,
E-1908-10,1908,10,Bayonne – Bordeaux,Bayonne,France,Bordeaux,France,269,,Drapeau : FranceGeorges Paulmier,,Drapeau : FranceLucien Petit-Breton,
E-1908-11,1908,11,Bordeaux – Nantes,Bordeaux,France,Nantes,France,391,,Drapeau : FranceLucien Petit-Breton,,Drapeau : FranceLucien Petit-Breton,
E-1908-12,1908,12,Nantes – Brest,Nantes,France,Brest,France,321,,Drapeau : LuxembourgFrançois Faber,,Drapeau : FranceLucien Petit-Breton,
E-1908-13,1908,13,Brest – Caen,Brest,France,Caen,France,415,,Drapeau : FranceGeorges Passerieu,,Drapeau : FranceLucien Petit-Breton,
E-1908-14,1908,14,Caen – Paris,Caen,France,Paris,France,251,,Drapeau : FranceLucien Petit-Breton,,Drapeau : FranceLucien Petit-Breton,
