ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1937-1,1937,1,Paris - Lille,Paris,France,Lille,France,263,,Jean Majerus Drapeau du Luxembourg Luxembourg,,Jean Majerus Drapeau du Luxembourg Luxembourg,
E-1937-2,1937,2,Lille - Charleville-Mézières,Lille,France,Charleville-Mézières,France,192,,Maurice Archambaud Drapeau de France France,,Jean Majerus Drapeau du Luxembourg Luxembourg,
E-1937-3,1937,3,Charleville-Mézières - Metz,Charleville-Mézières,France,Metz,France,161,,Walter Generati Drapeau : ItalieItalie,,Marcel Kint Drapeau belge Belgique,
E-1937-4,1937,4,Metz - Belfort,Metz,France,Belfort,France,220,,Erich Bautz Drapeau : Allemagne Reich allemand,,Erich Bautz Drapeau : Allemagne Reich allemand,
E-1937-5a,1937,5a,Belfort - Lons-le-Saunier,Belfort,France,Lons-le-Saunier,France,175,,Henri Puppo Drapeau de France France,,Erich Bautz Drapeau : Allemagne Reich allemand,
E-1937-5b,1937,5b,Lons-le-Saunier - Champagnole,Lons-le-Saunier,France,Champagnole,France,34,CLM indiv,Sylvère Maes Drapeau belge Belgique,,Erich Bautz Drapeau : Allemagne Reich allemand,
E-1937-5c,1937,5c,Champagnole - Genève (CH),Champagnole,France,Genève,Suisse,93,,Léo Amberg Drapeau de Suisse Suisse,,Erich Bautz Drapeau : Allemagne Reich allemand,
E-1937-6,1937,6,Genève (CH) - Aix-les-Bains,Genève,Suisse,Aix-les-Bains,France,180,,Gustaaf Deloor Drapeau belge Belgique,,Erich Bautz Drapeau : Allemagne Reich allemand,
E-1937-7,1937,7,Aix-les-Bains - Grenoble,Aix-les-Bains,France,Grenoble,France,228,,Gino Bartali Drapeau : ItalieItalie,,Gino Bartali Drapeau : ItalieItalie,
E-1937-8,1937,8,Grenoble - Briançon,Grenoble,France,Briançon,France,194,,Otto Weckerling Drapeau : Allemagne Reich allemand,,Gino Bartali Drapeau : ItalieItalie,
E-1937-9,1937,9,Briançon - Digne-les-Bains,Briançon,France,Digne-les-Bains,France,220,,Roger Lapébie Drapeau de France France,,Sylvère Maes Drapeau belge Belgique,
E-1937-10,1937,10,Digne-les-Bains - Nice,Digne-les-Bains,France,Nice,France,251,,Félicien Vervaecke Drapeau belge Belgique,,Sylvère Maes Drapeau belge Belgique,
E-1937-11a,1937,11a,Nice - Toulon,Nice,France,Toulon,France,169,,Éloi Meulenberg Drapeau belge Belgique,,Sylvère Maes Drapeau belge Belgique,
E-1937-11b,1937,11b,Toulon - Marseille,Toulon,France,Marseille,France,65,CLM indiv,Gustave Danneels Drapeau belge Belgique,,Sylvère Maes Drapeau belge Belgique,
E-1937-12a,1937,12a,Marseille - Nîmes,Marseille,France,Nîmes,France,112,,Alphonse Antoine Drapeau de France France,,Sylvère Maes Drapeau belge Belgique,
E-1937-12b,1937,12b,Nîmes - Montpellier,Nîmes,France,Montpellier,France,51,,René Pedroli Drapeau de Suisse Suisse,,Sylvère Maes Drapeau belge Belgique,
E-1937-13a,1937,13a,Montpellier - Narbonne,Montpellier,France,Narbonne,France,103,,Francesco Camusso Drapeau : ItalieItalie,,Sylvère Maes Drapeau belge Belgique,
E-1937-13b,1937,13b,Narbonne - Perpignan,Narbonne,France,Perpignan,France,63,,Éloi Meulenberg Drapeau belge Belgique,,Sylvère Maes Drapeau belge Belgique,
