ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1962-1,1962,1,Nancy - Spa (Bel),Nancy,France,Spa,Belgique,253,,Drapeau : AllemagneRudi Altig,,Drapeau : AllemagneRudi Altig,
E-1962-2a,1962,2a,Spa - Herentals (Bel),Spa,Belgique,Herentals,Belgique,147,,Drapeau : FranceAndré Darrigade,,Drapeau : FranceAndré Darrigade,
E-1962-2b,1962,2b,Herentals - Herentals,Herentals,Belgique,Herentals,Belgique,23,(CLM par équipes),Drapeau : BelgiqueFaema-Flandria-Clement,,Drapeau : FranceAndré Darrigade,
E-1962-3,1962,3,Bruxelles (Bel) - Amiens,Bruxelles,Belgique,Amiens,France,210,,Drapeau : AllemagneRudi Altig,,Drapeau : AllemagneRudi Altig,
E-1962-4,1962,4,Amiens - Le Havre,Amiens,France,Le Havre,France,"196,5",,Drapeau : BelgiqueWilly Vanden Berghen,,Drapeau : AllemagneRudi Altig,
E-1962-5,1962,5,Pont-l'Évêque - Saint-Malo,Pont-l'Évêque,France,Saint-Malo,France,215,,Drapeau : BelgiqueÉmile Daems,,Drapeau : AllemagneRudi Altig,
E-1962-6,1962,6,Dinard - Brest,Dinard,France,Brest,France,"235,5",,Drapeau : FranceRobert Cazala,,Drapeau : Pays-BasAlbertus Geldermans,
E-1962-7,1962,7,Quimper - Saint-Nazaire,Quimper,France,Saint-Nazaire,France,201,,Drapeau : Pays-BasHuub Zilverberg,,Drapeau : Pays-BasAlbertus Geldermans,
E-1962-8a,1962,8a,Saint-Nazaire - Luçon,Saint-Nazaire,France,Luçon,France,155,,Drapeau : ItalieMario Minieri,,Drapeau : FranceAndré Darrigade,
E-1962-8b,1962,8b,Luçon - La Rochelle,Luçon,France,La Rochelle,France,43,(CLM),Drapeau : FranceJacques Anquetil,,Drapeau : FranceAndré Darrigade,
E-1962-9,1962,9,La Rochelle - Bordeaux,La Rochelle,France,Bordeaux,France,214,,Drapeau : ItalieAntonio Bailetti,,Drapeau : BelgiqueWilly Schroeders,
E-1962-10,1962,10,Bordeaux - Bayonne,Bordeaux,France,Bayonne,France,"184,5",,Drapeau : BelgiqueWilly Vannitsen,,Drapeau : BelgiqueWilly Schroeders,
E-1962-11,1962,11,Bayonne - Pau,Bayonne,France,Pau,France,"155,5",,Drapeau : BelgiqueEddy Pauwels,,Drapeau : BelgiqueWilly Schroeders,
E-1962-12,1962,12,Pau - Saint-Gaudens,Pau,France,Saint-Gaudens,France,"207,5",,Drapeau : FranceRobert Cazala,,Drapeau : Royaume-UniTom Simpson,
E-1962-13,1962,13,Luchon - Superbagnères,Luchon,France,"Superbagnères, Saint-Aventin",France,"18,5",(CLM),Drapeau : EspagneFederico Bahamontes,,Drapeau : BelgiqueJoseph Planckaert,
E-1962-14,1962,14,Luchon - Carcassonne,Luchon,France,Carcassonne,France,215,,Drapeau : FranceJean Stablinski,,Drapeau : BelgiqueJoseph Planckaert,
E-1962-15,1962,15,Carcassonne - Montpellier,Carcassonne,France,Montpellier,France,"196,5",,Drapeau : BelgiqueWilly Vannitsen,,Drapeau : BelgiqueJoseph Planckaert,
E-1962-16,1962,16,Montpellier - Aix-en-Provence,Montpellier,France,Aix-en-Provence,France,185,,Drapeau : BelgiqueÉmile Daems,,Drapeau : BelgiqueJoseph Planckaert,
E-1962-17,1962,17,Aix-en-Provence - Juan-les-Pins,Aix-en-Provence,France,Juan-les-Pins,France,201,,Drapeau : AllemagneRudi Altig,,Drapeau : BelgiqueJoseph Planckaert,
E-1962-18,1962,18,Juan-les-Pins - Briançon,Juan-les-Pins,France,Briançon,France,"241,5",,Drapeau : BelgiqueÉmile Daems,,Drapeau : BelgiqueJoseph Planckaert,
E-1962-19,1962,19,Briançon - Aix-les-Bains,Briançon,France,Aix-les-Bains,France,"204,5",,Drapeau : FranceRaymond Poulidor,,Drapeau : BelgiqueJoseph Planckaert,
E-1962-20,1962,20,Bourgoin - Lyon,Bourgoin,France,Lyon,France,68,(CLM),Drapeau : FranceJacques Anquetil,,Drapeau : FranceJacques Anquetil,
E-1962-21,1962,21,Lyon - Pougues-les-Eaux,Lyon,France,Pougues-les-Eaux,France,232,,Drapeau : ItalieDino Bruni,,Drapeau : FranceJacques Anquetil,
E-1962-22,1962,22,Nevers - Paris,Nevers,France,Paris,France,271,,Drapeau : ItalieRino Benedetti,,Drapeau : FranceJacques Anquetil,
