ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1972-Prologue,1972,Prologue,Angers,Angers,France,Angers,France,"7,2",(CLM),Eddy Merckx Drapeau belge Belgique,,Eddy Merckx Drapeau belge Belgique,
E-1972-1,1972,1,Angers - Saint-Brieuc,Angers,France,Saint-Brieuc,France,"233,5",,Cyrille Guimard Drapeau de France France,,Cyrille Guimard Drapeau de France France,
E-1972-2,1972,2,Saint-Brieuc - La Baule,Saint-Brieuc,France,La Baule,France,"206,5",,Rik Van Linden Drapeau belge Belgique,,Cyrille Guimard Drapeau de France France,
E-1972-3a,1972,3a,Pornichet - Saint-Jean-de-Monts,Pornichet,France,Saint-Jean-de-Monts,France,161,,Ercole Gualazzini Drapeau d'Italie Italie,,Cyrille Guimard Drapeau de France France,
E-1972-3b,1972,3b,Circuit de Merlin Plage,Saint-Hilaire-de-Riez,France,Saint-Hilaire-de-Riez,France,"16,2",(CLM par équipes),Équipe Molteni,,Eddy Merckx Drapeau belge Belgique,
E-1972-4,1972,4,Merlin Plage - Royan,Saint-Hilaire-de-Riez,France,Royan,France,236,,Cyrille Guimard Drapeau de France France,,Cyrille Guimard Drapeau de France France,
E-1972-5a,1972,5a,Royan - Bordeaux,Royan,France,Bordeaux,France,"133,5",,Walter Godefroot Drapeau belge Belgique,,Cyrille Guimard Drapeau de France France,
E-1972-5b,1972,5b,Bordeaux-Lac|Circuit du Lac,Bordeaux,France,Bordeaux,France,"12,7",(CLM),Eddy Merckx Drapeau belge Belgique,,Cyrille Guimard Drapeau de France France,
E-1972-6,1972,6,Bordeaux - Bayonne,Bordeaux,France,Bayonne,France,205,,Leo Duyndam Drapeau : Pays-Bas Pays-Bas,,Cyrille Guimard Drapeau de France France,
E-1972-7,1972,7,Bayonne - Pau,Bayonne,France,Pau,France,"220,5",,Yves Hézard Drapeau de France France,,Cyrille Guimard Drapeau de France France,
E-1972-8,1972,8,Pau - Luchon,Pau,France,Luchon,France,"163,5",,Eddy Merckx Drapeau belge Belgique,,Eddy Merckx Drapeau belge Belgique,
E-1972-9,1972,9,Luchon - Colomiers,Luchon,France,Colomiers,France,179,,Jos Huysmans Drapeau belge Belgique,,Eddy Merckx Drapeau belge Belgique,
E-1972-10,1972,10,Castres - La Grande Motte,Castres,France,La Grande Motte,France,210,,Willy Teirlinck Drapeau belge Belgique,,Eddy Merckx Drapeau belge Belgique,
E-1972-11,1972,11,Carnon Plage - Mont Ventoux,Carnon Plage,France,Mont Ventoux,France,207,,Bernard Thévenet Drapeau de France France,,Eddy Merckx Drapeau belge Belgique,
E-1972-12,1972,12,Carpentras - Orcières-Merlette,Carpentras,France,Orcières-Merlette,France,192,,Lucien Van Impe Drapeau belge Belgique,,Eddy Merckx Drapeau belge Belgique,
E-1972-13,1972,13,Orcières-Merlette - Briançon,Orcières-Merlette,France,Briançon,France,201,,Eddy Merckx Drapeau belge Belgique,,Eddy Merckx Drapeau belge Belgique,
E-1972-14a,1972,14a,Briançon - Valloire/Col du Galibier,Briançon,France,"Col du Galibier, Valloire",France,51,,Eddy Merckx Drapeau belge Belgique,,Eddy Merckx Drapeau belge Belgique,
E-1972-14b,1972,14b,Valloire - Aix-les-Bains,Valloire,France,Aix-les-Bains,France,151,,Cyrille Guimard Drapeau de France France,,Eddy Merckx Drapeau belge Belgique,
E-1972-15,1972,15,Aix-les-Bains - Le Revard,Aix-les-Bains,France,Le Revard,France,28,,Cyrille Guimard Drapeau de France France,,Eddy Merckx Drapeau belge Belgique,
E-1972-16,1972,16,Aix-les-Bains - Pontarlier,Aix-les-Bains,France,Pontarlier,France,"198,5",,Willy Teirlinck Drapeau belge Belgique,,Eddy Merckx Drapeau belge Belgique,
E-1972-17,1972,17,Pontarlier - Ballon d'Alsace,Pontarlier,France,Ballon d'Alsace,France,213,,Bernard Thévenet Drapeau de France France,,Eddy Merckx Drapeau belge Belgique,
E-1972-18,1972,18,Vesoul - Auxerre,Vesoul,France,Auxerre,France,"257,5",,Marinus Wagtmans Drapeau : Pays-Bas Pays-Bas,,Eddy Merckx Drapeau belge Belgique,
E-1972-19,1972,19,Auxerre - Versailles,Auxerre,France,Versailles,France,230,,Joseph Bruyère Drapeau belge Belgique,,Eddy Merckx Drapeau belge Belgique,
E-1972-20a,1972,20a,Versailles - Versailles,Versailles,France,Versailles,France,42,(CLM),Eddy Merckx Drapeau belge Belgique,,Eddy Merckx Drapeau belge Belgique,
E-1972-20b,1972,20b,Versailles - Paris,Versailles,France,Paris,France,89,,Willy Teirlinck Drapeau belge Belgique,,Eddy Merckx Drapeau belge Belgique,
