ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1952-1,1952,1,Brest - Rennes,Brest,France,Rennes,France,246,,Rik Van Steenbergen Drapeau belge Belgique,,Rik Van Steenbergen Drapeau belge Belgique,
E-1952-2,1952,2,Rennes - Le Mans,Rennes,France,Le Mans,France,181,,André Rosseel Drapeau belge Belgique,,Rik Van Steenbergen Drapeau belge Belgique,
E-1952-3,1952,3,Le Mans - Rouen,Le Mans,France,Rouen,France,189,,Nello Lauredi Drapeau de France France,,Nello Lauredi Drapeau de France France,
E-1952-4,1952,4,Rouen -Roubaix,Rouen,France,Roubaix,France,232,,Pierre Molinéris Drapeau de France France,,Nello Lauredi Drapeau de France France,
E-1952-5,1952,5,Roubaix - Namur (BEL),Roubaix,France,Namur,Belgique,197,,Jean Diederich Drapeau du Luxembourg Luxembourg,,Nello Lauredi Drapeau de France France,
E-1952-6,1952,6,Namur (BEL) - Metz,Namur,Belgique,Metz,France,228,,Fiorenzo Magni Drapeau d'Italie Italie,,Fiorenzo Magni Drapeau d'Italie Italie,
E-1952-7,1952,7,Metz - Nancy,Metz,France,Nancy,France,60,CLM,Fausto Coppi Drapeau d'Italie Italie,,Nello Lauredi Drapeau de France France,
E-1952-8,1952,8,Nancy - Mulhouse,Nancy,France,Mulhouse,France,252,,Raphaël Géminiani Drapeau de France France,,Fiorenzo Magni Drapeau d'Italie Italie,
E-1952-9,1952,9,Mulhouse - Lausanne (CH),Mulhouse,France,Lausanne,Suisse,238,,Walter Diggelmann Drapeau de Suisse Suisse,,Andrea Carrea Drapeau d'Italie Italie,
E-1952-10,1952,10,Lausanne (CH) - L'Alpe d'Huez,Lausanne,Suisse,L'Alpe d'Huez,France,266,,Fausto Coppi Drapeau d'Italie Italie,,Fausto Coppi Drapeau d'Italie Italie,
E-1952-11,1952,11,Le Bourg-d'Oisans - Sestrières (ITA),Le Bourg-d'Oisans,France,Sestrières,Italie,182,,Fausto Coppi Drapeau d'Italie Italie,,Fausto Coppi Drapeau d'Italie Italie,
E-1952-12,1952,12,Sestrières (ITA) - Monaco,Sestrières,Italie,Monaco,France,251,,Jan Nolten Drapeau : Pays-Bas Pays-Bas,,Fausto Coppi Drapeau d'Italie Italie,
E-1952-13,1952,13,Monaco - Aix-en-Provence,Monaco,France,Aix-en-Provence,France,214,,Raoul Rémy Drapeau de France France,,Fausto Coppi Drapeau d'Italie Italie,
E-1952-14,1952,14,Aix-en-Provence - Avignon,Aix-en-Provence,France,Avignon,France,178,,Jean Robic Drapeau de France France,,Fausto Coppi Drapeau d'Italie Italie,
E-1952-15,1952,15,Avignon - Perpignan,Avignon,France,Perpignan,France,255,,Georges Decaux Drapeau de France France,,Fausto Coppi Drapeau d'Italie Italie,
E-1952-16,1952,16,Perpignan - Toulouse,Perpignan,France,Toulouse,France,200,,André Rosseel Drapeau belge Belgique,,Fausto Coppi Drapeau d'Italie Italie,
E-1952-17,1952,17,Toulouse - Bagnères-de-Bigorre,Toulouse,France,Bagnères-de-Bigorre,France,204,,Raphaël Géminiani Drapeau de France France,,Fausto Coppi Drapeau d'Italie Italie,
E-1952-18,1952,18,Bagnères-de-Bigorre - Pau,Bagnères-de-Bigorre,France,Pau,France,149,,Fausto Coppi Drapeau d'Italie Italie,,Fausto Coppi Drapeau d'Italie Italie,
E-1952-19,1952,19,Pau - Bordeaux,Pau,France,Bordeaux,France,195,,Hans Dekkers Drapeau : Pays-Bas Pays-Bas,,Fausto Coppi Drapeau d'Italie Italie,
E-1952-20,1952,20,Bordeaux - Limoges,Bordeaux,France,Limoges,France,228,,Jacques Vivier Drapeau de France France,,Fausto Coppi Drapeau d'Italie Italie,
E-1952-21,1952,21,Limoges - Puy de Dôme,Limoges,France,Puy de Dôme (Clermont-Ferrand),France,245,,Fausto Coppi Drapeau d'Italie Italie,,Fausto Coppi Drapeau d'Italie Italie,
E-1952-22,1952,22,Clermont-Ferrand - Vichy,Clermont-Ferrand,France,Vichy,France,63,CLM,Fiorenzo Magni Drapeau d'Italie Italie,,Fausto Coppi Drapeau d'Italie Italie,
E-1952-23,1952,23,Vichy - Paris,Vichy,France,Paris,France,354,,Antonin Rolland Drapeau de France France,,Fausto Coppi Drapeau d'Italie Italie,
