ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1927-1,1927,1,Paris - Dieppe,Paris,France,Dieppe,France,180,,Francis Pélissier Drapeau de France France,,Francis Pélissier Drapeau de France France,
E-1927-2,1927,2,Dieppe - Le Havre,Dieppe,France,Le Havre,France,103,,Maurice De Waele Drapeau belge Belgique,,Francis Pélissier Drapeau de France France,
E-1927-3,1927,3,Le Havre - Caen,Le Havre,France,Caen,France,225,,Hector Martin Drapeau belge Belgique,,Francis Pélissier Drapeau de France France,
E-1927-4,1927,4,Caen - Cherbourg,Caen,France,Cherbourg,France,140,,Camille Van De Casteele Drapeau belge Belgique,,Francis Pélissier Drapeau de France France,
E-1927-5,1927,5,Cherbourg - Dinan,Cherbourg,France,Dinan,France,199,,Ferdinand Le Drogo Drapeau de France France,,Francis Pélissier Drapeau de France France,
E-1927-6,1927,6,Dinan - Brest,Dinan,France,Brest,France,206,,André Leducq Drapeau de France France,,Ferdinand Le Drogo Drapeau de France France,
E-1927-7,1927,7,Brest - Vannes,Brest,France,Vannes,France,207,,Gustave Van Slembrouck Drapeau belge Belgique,,Hector Martin Drapeau belge Belgique,
E-1927-8,1927,8,Vannes - Les Sables-d'Olonne,Vannes,France,Les Sables-d'Olonne,France,204,,Raymond Decorte Drapeau belge Belgique,,Hector Martin Drapeau belge Belgique,
E-1927-9,1927,9,Les Sables-d'Olonne - Bordeaux,Les Sables-d'Olonne,France,Bordeaux,France,285,,Adelin Benoît Drapeau belge Belgique,,Hector Martin Drapeau belge Belgique,
E-1927-10,1927,10,Bordeaux - Bayonne,Bordeaux,France,Bayonne,France,189,,Pé Verhaegen Drapeau belge Belgique,,Hector Martin Drapeau belge Belgique,
E-1927-11,1927,11,Bayonne - Luchon,Bayonne,France,Luchon,France,326,,Nicolas Frantz Drapeau du Luxembourg Luxembourg,,Nicolas Frantz Drapeau du Luxembourg Luxembourg,
E-1927-12,1927,12,Luchon - Perpignan,Luchon,France,Perpignan,France,323,,Gustave Van Slembrouck Drapeau belge Belgique,,Nicolas Frantz Drapeau du Luxembourg Luxembourg,
E-1927-13,1927,13,Perpignan - Marseille,Perpignan,France,Marseille,France,360,,Maurice De Waele Drapeau belge Belgique,,Nicolas Frantz Drapeau du Luxembourg Luxembourg,
E-1927-14,1927,14,Marseille - Toulon,Marseille,France,Toulon,France,120,,Antonin Magne Drapeau de France France,,Nicolas Frantz Drapeau du Luxembourg Luxembourg,
E-1927-15,1927,15,Toulon - Nice,Toulon,France,Nice,France,280,,Nicolas Frantz Drapeau du Luxembourg Luxembourg,,Nicolas Frantz Drapeau du Luxembourg Luxembourg,
E-1927-16,1927,16,Nice - Briançon,Nice,France,Briançon,France,275,,Julien Vervaecke Drapeau belge Belgique,,Nicolas Frantz Drapeau du Luxembourg Luxembourg,
E-1927-17,1927,17,Briançon - Évian,Briançon,France,Évian,France,283,,Pé Verhaegen Drapeau belge Belgique,,Nicolas Frantz Drapeau du Luxembourg Luxembourg,
E-1927-18,1927,18,Évian - Pontarlier,Évian,France,Pontarlier,France,213,,Adelin Benoît Drapeau belge Belgique,,Nicolas Frantz Drapeau du Luxembourg Luxembourg,
E-1927-19,1927,19,Pontarlier - Belfort,Pontarlier,France,Belfort,France,119,,Maurice Geldhof Drapeau belge Belgique,,Nicolas Frantz Drapeau du Luxembourg Luxembourg,
E-1927-20,1927,20,Belfort - Strasbourg,Belfort,France,Strasbourg,France,145,,Raymond Decorte Drapeau belge Belgique,,Nicolas Frantz Drapeau du Luxembourg Luxembourg,
E-1927-21,1927,21,Strasbourg - Metz,Strasbourg,France,Metz,France,165,,Nicolas Frantz Drapeau du Luxembourg Luxembourg,,Nicolas Frantz Drapeau du Luxembourg Luxembourg,
E-1927-22,1927,22,Metz - Charleville,Metz,France,Charleville,France,159,,Hector Martin Drapeau belge Belgique,,Nicolas Frantz Drapeau du Luxembourg Luxembourg,
E-1927-23,1927,23,Charleville - Dunkerque,Charleville,France,Dunkerque,France,270,,André Leducq Drapeau de France France,,Nicolas Frantz Drapeau du Luxembourg Luxembourg,
E-1927-24,1927,24,Dunkerque - Paris,Dunkerque,France,Paris,France,344,,André Leducq Drapeau de France France,,Nicolas Frantz Drapeau du Luxembourg Luxembourg,
