ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1983-Prologue,1983,Prologue,Fontenay-sous-Bois - Fontenay-sous-Bois,Fontenay-sous-Bois,France,Fontenay-sous-Bois,France,"5,5",(CLM),Eric Vanderaerden Drapeau belge Belgique,,Eric Vanderaerden Drapeau belge Belgique,
E-1983-1,1983,1,Nogent-sur-Marne - Créteil,Nogent-sur-Marne,France,Créteil,France,163,,Frits Pirard Drapeau : Pays-Bas Pays-Bas,,Eric Vanderaerden Drapeau belge Belgique,
E-1983-2,1983,2,Soissons - Fontaine-au-Pire,Soissons,France,Fontaine-au-Pire,France,100,(CLM par équipes),Coop-Mercier Drapeau de France France,,Jean-Louis Gauthier Drapeau de France France,
E-1983-3,1983,3,Valenciennes - Roubaix,Valenciennes,France,Roubaix,France,152,,Rudy Matthijs Drapeau belge Belgique,,Kim Andersen Drapeau du Danemark Danemark,
E-1983-4,1983,4,Roubaix - Le Havre,Roubaix,France,Le Havre,France,300,,Serge Demierre Drapeau de Suisse Suisse,,Kim Andersen Drapeau du Danemark Danemark,
E-1983-5,1983,5,Le Havre - Le Mans,Le Havre,France,Le Mans,France,257,,Dominique Gaigne Drapeau de France France,,Kim Andersen Drapeau du Danemark Danemark,
E-1983-6,1983,6,Châteaubriant - Nantes,Châteaubriant,France,Nantes,France,"58,5",(CLM),Bert Oosterbosch Drapeau : Pays-Bas Pays-Bas,,Kim Andersen Drapeau du Danemark Danemark,
E-1983-7,1983,7,Nantes - Île d'Oléron,Nantes,France,Île d'Oléron,France,216,,Riccardo Magrini Drapeau d'Italie Italie,,Kim Andersen Drapeau du Danemark Danemark,
E-1983-8,1983,8,La Rochelle - Bordeaux,La Rochelle,France,Bordeaux,France,222,,Bert Oosterbosch Drapeau : Pays-Bas Pays-Bas,,Kim Andersen Drapeau du Danemark Danemark,
E-1983-9,1983,9,Bordeaux - Pau,Bordeaux,France,Pau,France,207,,Philippe Chevallier Drapeau de France France,,Seán Kelly Drapeau d'Irlande Irlande,
E-1983-10,1983,10,Pau - Bagnères-de-Luchon,Pau,France,Bagnères-de-Luchon,France,201,,Robert Millar Drapeau : Royaume-Uni Royaume-Uni,,Pascal Simon Drapeau de France France,
E-1983-11,1983,11,Bagnères-de-Luchon - Fleurance,Bagnères-de-Luchon,France,Fleurance,France,177,,Régis Clère Drapeau de France France,,Pascal Simon Drapeau de France France,
E-1983-12,1983,12,Fleurance - Roquefort-sur-Soulzon,Fleurance,France,Roquefort-sur-Soulzon,France,261,,Kim Andersen Drapeau du Danemark Danemark,,Pascal Simon Drapeau de France France,
E-1983-13,1983,13,Roquefort-sur-Soulzon - Aurillac,Roquefort-sur-Soulzon,France,Aurillac,France,210,,Henk Lubberding Drapeau : Pays-Bas Pays-Bas,,Pascal Simon Drapeau de France France,
E-1983-14,1983,14,Aurillac - Issoire,Aurillac,France,Issoire,France,249,,Pierre Le Bigault Drapeau de France France,,Pascal Simon Drapeau de France France,
E-1983-15,1983,15,Clermont-Ferrand - Puy-de-Dôme,Clermont-Ferrand,France,Puy-de-Dôme,France,"15,6",(CLM),Ángel Arroyo Drapeau d'Espagne Espagne,,Pascal Simon Drapeau de France France,
E-1983-16,1983,16,Issoire - Saint-Étienne,Issoire,France,Saint-Étienne,France,"144,5",,Michel Laurent Drapeau de France France,,Pascal Simon Drapeau de France France,
E-1983-17,1983,17,La Tour-du-Pin - L'Alpe d'Huez,La Tour-du-Pin,France,L'Alpe d'Huez,France,223,,Peter Winnen Drapeau : Pays-Bas Pays-Bas,,Laurent Fignon Drapeau de France France,
E-1983-18,1983,18,Bourg-d'Oisans - Morzine,Bourg-d'Oisans,France,Morzine,France,247,,Jacques Michaud Drapeau de France France,,Laurent Fignon Drapeau de France France,
E-1983-19,1983,19,Morzine - Avoriaz,Morzine,France,Avoriaz,France,15,(CLM),Lucien Van Impe Drapeau belge Belgique,,Laurent Fignon Drapeau de France France,
E-1983-20,1983,20,Morzine - Dijon,Morzine,France,Dijon,France,291,,Philippe Leleu Drapeau de France France,,Laurent Fignon Drapeau de France France,
E-1983-21,1983,21,Dijon - Dijon,Dijon,France,Dijon,France,50,(CLM),Laurent Fignon Drapeau de France France,,Laurent Fignon Drapeau de France France,
E-1983-22,1983,22,Alfortville - Paris,Alfortville,France,Paris,France,195,,Gilbert Glaus Drapeau de Suisse Suisse,,Laurent Fignon Drapeau de France France,
