ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1921-1,1921,1,Paris – Le Havre,Paris,France,Le Havre,France,388,,Drapeau : BelgiqueLouis Mottiat,,Drapeau : BelgiqueLouis Mottiat,
E-1921-2,1921,2,Le Havre – Cherbourg,Le Havre,France,Cherbourg,France,364,,Drapeau : FranceRomain Bellenger,,Drapeau : BelgiqueLéon Scieur,
E-1921-3,1921,3,Cherbourg – Brest,Cherbourg,France,Brest,France,405,,Drapeau : BelgiqueLéon Scieur,,Drapeau : BelgiqueLéon Scieur,
E-1921-4,1921,4,Brest – Les Sables-d'Olonne,Brest,France,Les Sables-d'Olonne,France,412,,Drapeau : BelgiqueLouis Mottiat,,Drapeau : BelgiqueLéon Scieur,
E-1921-5,1921,5,Les Sables-d'Olonne – Bayonne,Les Sables-d'Olonne,France,Bayonne,France,482,,Drapeau : BelgiqueLouis Mottiat,,Drapeau : BelgiqueLéon Scieur,
E-1921-6,1921,6,Bayonne – Luchon,Bayonne,France,Luchon,France,326,,Drapeau : BelgiqueHector Heusghem,,Drapeau : BelgiqueLéon Scieur,
E-1921-7,1921,7,Luchon – Perpignan,Luchon,France,Perpignan,France,323,,Drapeau : BelgiqueLouis Mottiat,,Drapeau : BelgiqueLéon Scieur,
E-1921-8,1921,8,Perpignan – Toulon,Perpignan,France,Toulon,France,411,,Drapeau : ItalieLuigi Lucotti,,Drapeau : BelgiqueLéon Scieur,
E-1921-9,1921,9,Toulon – Nice,Toulon,France,Nice,France,272,,Drapeau : BelgiqueFirmin Lambot,,Drapeau : BelgiqueLéon Scieur,
E-1921-10,1921,10,Nice – Grenoble,Nice,France,Grenoble,France,333,,Drapeau : BelgiqueLéon Scieur,,Drapeau : BelgiqueLéon Scieur,
E-1921-11,1921,11,Grenoble – Genève,Grenoble,France,Genève,Suisse,325,,Drapeau : FranceFélix Goethals,,Drapeau : BelgiqueLéon Scieur,
E-1921-12,1921,12,Genève – Strasbourg,Genève,Suisse,Strasbourg,France,371,,Drapeau : FranceHonoré Barthélémy,,Drapeau : BelgiqueLéon Scieur,
E-1921-13,1921,13,Strasbourg – Metz,Strasbourg,France,Metz,France,300,,Drapeau : BelgiqueFélix Sellier,,Drapeau : BelgiqueLéon Scieur,
E-1921-14,1921,14,Metz – Dunkerque,Metz,France,Dunkerque,France,433,,Drapeau : FranceFélix Goethals,,Drapeau : BelgiqueLéon Scieur,
E-1921-15,1921,15,Dunkerque – Paris,Dunkerque,France,Paris,France,340,,Drapeau : FranceFélix Goethals,,Drapeau : BelgiqueLéon Scieur,
