ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1998-Prologue,1998,Prologue,Dublin - Dublin,Dublin,Irlande,Dublin,Irlande,"5,6",(CLM),Drapeau : Royaume-UniChris Boardman,,Drapeau : Royaume-UniChris Boardman,
E-1998-1,1998,1,Dublin - Dublin,Dublin,Irlande,Dublin,Irlande,"186,5",,Drapeau : BelgiqueTom Steels,,Drapeau : Royaume-UniChris Boardman,
E-1998-2,1998,2,Enniscorthy - Cork,Enniscorthy,Irlande,Cork,Irlande,"205,5",,Drapeau : République tchèqueJán Svorada,,Drapeau : AllemagneErik Zabel,
E-1998-3,1998,3,Roscoff - Lorient,Roscoff,France,Lorient,France,169,,Drapeau : AllemagneJens Heppner,,Drapeau : DanemarkBo Hamburger,
E-1998-4,1998,4,Plouay - Cholet,Plouay,France,Cholet,France,252,,Drapeau : Pays-BasJeroen Blijlevens,,Drapeau : AustralieStuart O'Grady,
E-1998-5,1998,5,Cholet - Châteauroux,Cholet,France,Châteauroux,France,"228,5",,Drapeau : ItalieMario Cipollini,,Drapeau : AustralieStuart O'Grady,
E-1998-6,1998,6,La Châtre - Brive,La Châtre,France,Brive,France,"204,5",,Drapeau : ItalieMario Cipollini,,Drapeau : AustralieStuart O'Grady,
E-1998-7,1998,7,Meyrignac-l'Église - Corrèze,Meyrignac-l'Église,France,"Corrèze, Corrèze",France,58,(CLM),Drapeau : AllemagneJan Ullrich,,Drapeau : AllemagneJan Ullrich,
E-1998-8,1998,8,Brive - Montauban,Brive,France,Montauban,France,"190,5",,Drapeau : FranceJacky Durand,,Drapeau : FranceLaurent Desbiens,
E-1998-9,1998,9,Montauban - Pau,Montauban,France,Pau,France,210,,Drapeau : Pays-BasLéon van Bon,,Drapeau : FranceLaurent Desbiens,
E-1998-10,1998,10,Pau - Luchon,Pau,France,Luchon,France,"196,5", Étape de montagne,Drapeau : ItalieRodolfo Massi,,Drapeau : AllemagneJan Ullrich,
E-1998-11,1998,11,Luchon - Plateau-de-Beille,Luchon,France,"Plateau-de-Beille, Aston",France,170, Étape de montagne,Drapeau : ItalieMarco Pantani,,Drapeau : AllemagneJan Ullrich,
E-1998-12,1998,12,Tarascon-sur-Ariège - Cap d'Agde,Tarascon-sur-Ariège,France,Cap d'Agde,France,222,,Drapeau : BelgiqueTom Steels,,Drapeau : AllemagneJan Ullrich,
E-1998-13,1998,13,Frontignan la Peyrade - Carpentras,Frontignan la Peyrade,France,Carpentras,France,196, Étape de montagne,Drapeau : ItalieDaniele Nardello,,Drapeau : AllemagneJan Ullrich,
E-1998-14,1998,14,Valréas - Grenoble,Valréas,France,Grenoble,France,"186,5", Étape de montagne,Drapeau : AustralieStuart O'Grady,,Drapeau : AllemagneJan Ullrich,
E-1998-15,1998,15,Grenoble - Les Deux Alpes,Grenoble,France,Les Deux Alpes,France,189, Étape de montagne,Drapeau : ItalieMarco Pantani,,Drapeau : ItalieMarco Pantani,
E-1998-16,1998,16,Vizille - Albertville,Vizille,France,Albertville,France,204, Étape de montagne,Drapeau : AllemagneJan Ullrich,,Drapeau : ItalieMarco Pantani,
E-1998-17,1998,17,Albertville - Aix-les-Bains,Albertville,France,Aix-les-Bains,France,149,,étape neutralisée,,Drapeau : ItalieMarco Pantani,
E-1998-18,1998,18,Aix-les-Bains - Neuchâtel,Aix-les-Bains,France,Neuchâtel,Suisse,"218,5", Étape de montagne,Drapeau : BelgiqueTom Steels,,Drapeau : ItalieMarco Pantani,
E-1998-19,1998,19,La Chaux-de-Fonds - Autun,La Chaux-de-Fonds,France,Autun,France,242,,Drapeau : SuèdeMagnus Bäckstedt,,Drapeau : ItalieMarco Pantani,
E-1998-20,1998,20,Montceau-les-Mines - Le Creusot,Montceau-les-Mines,France,Le Creusot,France,52,(CLM),Drapeau : AllemagneJan Ullrich,,Drapeau : ItalieMarco Pantani,
E-1998-21,1998,21,Melun - Paris,Melun,France,Paris,France,"147,5",,Drapeau : BelgiqueTom Steels,,Drapeau : ItalieMarco Pantani,
