ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-2011-1,2011,1,Passage du Gois - Mont des Alouettes,Noirmoutier,France,Les Herbiers,France,"191,5",,Drapeau : BelgiquePhilippe Gilbert,,Drapeau : BelgiquePhilippe Gilbert,
E-2011-2,2011,2,Les Essarts - Les Essarts,Les Essarts,France,Les Essarts,France,23,,Drapeau : États-UnisGarmin-Cervélo,,Drapeau : NorvègeThor Hushovd,
E-2011-3,2011,3,Olonne-sur-Mer - Redon,Olonne-sur-Mer,France,Redon,France,198,,Drapeau : États-UnisTyler Farrar,,Drapeau : NorvègeThor Hushovd,
E-2011-4,2011,4,Lorient - Mûr-de-Bretagne,Lorient,France,Mûr-de-Bretagne,France,"172,5",,Drapeau : AustralieCadel Evans,,Drapeau : NorvègeThor Hushovd,
E-2011-5,2011,5,Carhaix-Plouguer - Cap Fréhel,Carhaix-Plouguer,France,"Cap Fréhel, Fréhel",France,"164,5",,Drapeau : Royaume-UniMark Cavendish,,Drapeau : NorvègeThor Hushovd,
E-2011-6,2011,6,Dinan - Lisieux,Dinan,France,Lisieux,France,"226,5",,Drapeau : NorvègeEdvald Boasson Hagen,,Drapeau : NorvègeThor Hushovd,
E-2011-7,2011,7,Le Mans - Châteauroux,Le Mans,France,Châteauroux,France,218,,Drapeau : Royaume-UniMark Cavendish,,Drapeau : NorvègeThor Hushovd,
E-2011-8,2011,8,Aigurande - Super-Besse,Aigurande,France,Super-Besse,France,189,,Drapeau : PortugalRui Alberto Faria da Costa,,Drapeau : NorvègeThor Hushovd,
E-2011-9,2011,9,Issoire - Saint-Flour,Issoire,France,Saint-Flour,France,208,,Drapeau : EspagneLuis León Sánchez,,Drapeau : FranceThomas Voeckler,
E-2011-10,2011,10,Aurillac - Carmaux,Aurillac,France,Carmaux,France,158,,Drapeau : AllemagneAndré Greipel,,Drapeau : FranceThomas Voeckler,
E-2011-11,2011,11,Blaye-les-Mines - Lavaur,Blaye-les-Mines,France,Lavaur,France,"167,5",,Drapeau : Royaume-UniMark Cavendish,,Drapeau : FranceThomas Voeckler,
E-2011-12,2011,12,Cugnaux - Luz-Ardiden,Cugnaux,France,Luz-Ardiden,France,211,,Drapeau : EspagneSamuel Sánchez,,Drapeau : FranceThomas Voeckler,
E-2011-13,2011,13,Pau - Lourdes,Pau,France,Lourdes,France,"152,5",,Drapeau : NorvègeThor Hushovd,,Drapeau : FranceThomas Voeckler,
E-2011-14,2011,14,Saint-Gaudens - Plateau de Beille,Saint-Gaudens,France,"Plateau de Beille, Aston",France,"168,5",,Drapeau : BelgiqueJelle Vanendert,,Drapeau : FranceThomas Voeckler,
E-2011-15,2011,15,Limoux - Montpellier,Limoux,France,Montpellier,France,"192,5",,Drapeau : Royaume-UniMark Cavendish,,Drapeau : FranceThomas Voeckler,
E-2011-16,2011,16,Saint-Paul-Trois-Châteaux - Gap,Saint-Paul-Trois-Châteaux,France,Gap,France,"162,5",,Drapeau : NorvègeThor Hushovd,,Drapeau : FranceThomas Voeckler,
E-2011-17,2011,17,Gap - Pignerol (ITA),Gap,France,Pignerol,Italie,179,,Drapeau : NorvègeEdvald Boasson Hagen,,Drapeau : FranceThomas Voeckler,
E-2011-18,2011,18,Pignerol (ITA) - Galibier-Serre Chevalier,Pignerol,Italie,"Col du galibier, Serre-Chevalier",France,"200,5",,Drapeau : LuxembourgAndy Schleck,,Drapeau : FranceThomas Voeckler,
E-2011-19,2011,19,Modane - L'Alpe d'Huez,Modane,France,L'Alpe d'Huez,France,"109,5",,Drapeau : FrancePierre Rolland,,Drapeau : LuxembourgAndy Schleck,
E-2011-20,2011,20,Grenoble - Grenoble,Grenoble,France,Grenoble,France,"42,5",,Drapeau : AllemagneTony Martin,,Drapeau : AustralieCadel Evans,
E-2011-21,2011,21,Créteil - Paris-Champs-Élysées,Créteil,France,Paris,France,95,,Drapeau : Royaume-UniMark Cavendish,,Drapeau : AustralieCadel Evans,
