ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1982-Prologue,1982,Prologue,Bâle (SUI) - Bâle (SUI),Bâle,Suisse,Bâle,Suisse,"7,4",Contre-la-montre,Drapeau : FranceBernard Hinault,,Drapeau : FranceBernard Hinault,
E-1982-1,1982,1,Schupfart (SUI) - Möhlin (SUI),Schupfart,Suisse,Möhlin,Suisse,207,Étape de montage moyenne,Drapeau : BelgiqueLudo Peeters,,Drapeau : BelgiqueLudo Peeters,
E-1982-2,1982,2,Bâle (SUI) - Nancy,Bâle,Suisse,Nancy,France,250,Étape de plaine,Drapeau : AustraliePhil Anderson,,Drapeau : AustraliePhil Anderson,
E-1982-3,1982,3,Nancy - Longwy,Nancy,France,Longwy,France,134,Étape de plaine,Drapeau : BelgiqueDaniel Willems,,Drapeau : AustraliePhil Anderson,
E-1982-4,1982,4,Beauraing (BEL) - Mouscron (BEL),Beauraing,Belgique,Mouscron,Belgique,219,Étape de plaine,Drapeau : Pays-BasGerrie Knetemann,,Drapeau : AustraliePhil Anderson,
E-1982-5,1982,5,Orchies - Fontaine-au-Pire,Orchies,France,Fontaine-au-Pire,France,73,Contre-la-montre par équipes,Étape annulée *,,Drapeau : AustraliePhil Anderson,
E-1982-6,1982,6,Lille - Lille,Lille,France,Lille,France,233,Étape de plaine,Drapeau : Pays-BasJan Raas,,Drapeau : AustraliePhil Anderson,
E-1982-7,1982,7,Cancale - Concarneau,Cancale,France,Concarneau,France,"234,5",Étape de plaine,Drapeau : BelgiquePol Verschuere,,Drapeau : AustraliePhil Anderson,
E-1982-8,1982,8,Concarneau - Châteaulin,Concarneau,France,Châteaulin,France,"200,8",Étape de plaine,Drapeau : BelgiqueFrank Hoste,,Drapeau : AustraliePhil Anderson,
E-1982-9a,1982,9a,Lorient - Plumelec,Lorient,France,Plumelec,France,69,Contre-la-montre par équipes,Drapeau : Pays-BasTi-Raleigh,,Drapeau : AustraliePhil Anderson,
E-1982-9b,1982,9b,Plumelec - Nantes,Plumelec,France,Nantes,France,"138,5",Étape de plaine,Drapeau : SuisseStefan Mutter,,Drapeau : AustraliePhil Anderson,
E-1982-10,1982,10,Saintes - Bordeaux,Saintes,France,Bordeaux,France,"147,2",Étape de plaine,Drapeau : FrancePierre-Raymond Villemiane,,Drapeau : AustraliePhil Anderson,
E-1982-11,1982,11,Valence-d'Agen - Valence-d'Agen,Valence-d'Agen,France,Valence-d'Agen,France,"57,3",Contre-la-montre,Drapeau : Pays-BasGerrie Knetemann,,Drapeau : FranceBernard Hinault,
E-1982-12,1982,12,Fleurance - Pau,Fleurance,France,Pau,France,249,Étape de plaine,Drapeau : IrlandeSeán Kelly,,Drapeau : FranceBernard Hinault,
E-1982-13,1982,13,Pau - Saint-Lary-Soulan,Pau,France,Saint-Lary-Soulan,France,122,Étape de montagne,Drapeau : SuisseBeat Breu,,Drapeau : FranceBernard Hinault,
E-1982-14,1982,14,Martigues - Martigues,Martigues,France,Martigues,France,"32,5",Contre-la-montre,Drapeau : FranceBernard Hinault,,Drapeau : FranceBernard Hinault,
E-1982-15,1982,15,Manosque - Orcières-Merlette,Manosque,France,Orcières-Merlette,France,208,Étape de montagne,Drapeau : FrancePascal Simon,,Drapeau : FranceBernard Hinault,
E-1982-16,1982,16,Orcières-Merlette - L'Alpe d'Huez,Orcières-Merlette,France,L'Alpe d'Huez,France,123,Étape de montagne,Drapeau : SuisseBeat Breu,,Drapeau : FranceBernard Hinault,
E-1982-17,1982,17,Bourg-d'Oisans - Morzine-Avoriaz,Bourg-d'Oisans,France,Morzine-Avoriaz,France,251,Étape de montagne,Drapeau : Pays-BasPeter Winnen,,Drapeau : FranceBernard Hinault,
E-1982-18,1982,18,Morzine - Saint-Priest,Morzine,France,Saint-Priest,France,233,Étape de plaine,Drapeau : Pays-BasAdri van Houwelingen,,Drapeau : FranceBernard Hinault,
E-1982-19,1982,19,Saint-Priest - Saint-Priest,Saint-Priest,France,Saint-Priest,France,48,Contre-la-montre,Drapeau : FranceBernard Hinault,,Drapeau : FranceBernard Hinault,
E-1982-20,1982,20,Sens - Aulnay-sous-Bois,Sens,France,Aulnay-sous-Bois,France,161,Étape de plaine,Drapeau : BelgiqueDaniel Willems,,Drapeau : FranceBernard Hinault,
E-1982-21,1982,21,Fontenay-sous-Bois - Paris,Fontenay-sous-Bois,France,Paris,France,"186,8",Étape de plaine,Drapeau : FranceBernard Hinault,,Drapeau : FranceBernard Hinault,
