ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-2012-Prologue,2012,Prologue,Liège (BEL) - Liège (BEL),Liège,Belgique,Liège,Belgique,"6,4",,Drapeau : SuisseFabian Cancellara,,Drapeau : SuisseFabian Cancellara,
E-2012-1,2012,1,Liège (BEL) - Seraing (BEL),Liège,Belgique,Seraing,Belgique,198,,Drapeau : SlovaquiePeter Sagan,,Drapeau : SuisseFabian Cancellara,
E-2012-2,2012,2,Visé (BEL) - Tournai (BEL),Visé,Belgique,Tournai,Belgique,"207,5",,Drapeau : Royaume-UniMark Cavendish,,Drapeau : SuisseFabian Cancellara,
E-2012-3,2012,3,Orchies - Boulogne-sur-Mer,Orchies,France,Boulogne-sur-Mer,France,197,,Drapeau : SlovaquiePeter Sagan,,Drapeau : SuisseFabian Cancellara,
E-2012-4,2012,4,Abbeville - Rouen,Abbeville,France,Rouen,France,"214,5",,Drapeau : AllemagneAndré Greipel,,Drapeau : SuisseFabian Cancellara,
E-2012-5,2012,5,Rouen - Saint-Quentin,Rouen,France,Saint-Quentin,France,"196,5",,Drapeau : AllemagneAndré Greipel,,Drapeau : SuisseFabian Cancellara,
E-2012-6,2012,6,Épernay - Metz,Épernay,France,Metz,France,205,,Drapeau : SlovaquiePeter Sagan,,Drapeau : SuisseFabian Cancellara,
E-2012-7,2012,7,Tomblaine - Planche des Belles Filles,Tomblaine,France,"Planche des Belles Filles, Plancher-les-Mines",France,199,,Drapeau : Royaume-UniChristopher Froome,,Drapeau : Royaume-UniBradley Wiggins,
E-2012-8,2012,8,Belfort - Porrentruy (SUI),Belfort,France,Porrentruy,Suisse,"157,5",,Drapeau : FranceThibaut Pinot,,Drapeau : Royaume-UniBradley Wiggins,
E-2012-9,2012,9,Arc-et-Senans - Besançon,Arc-et-Senans,France,Besançon,France,"41,5",,Drapeau : Royaume-UniBradley Wiggins,,Drapeau : Royaume-UniBradley Wiggins,
E-2012-10,2012,10,Mâcon - Bellegarde-sur-Valserine,Mâcon,France,Bellegarde-sur-Valserine,France,"194,5",,Drapeau : FranceThomas Voeckler,,Drapeau : Royaume-UniBradley Wiggins,
E-2012-11,2012,11,Albertville - Fontcouverte-la-Toussuire-Les Sybelles,Albertville,France,"Les Sybelles, Fontcouverte-la-Toussuire",France,148,,Drapeau : FrancePierre Rolland,,Drapeau : Royaume-UniBradley Wiggins,
E-2012-12,2012,12,Saint-Jean-de-Maurienne - Annonay-Davézieux,Saint-Jean-de-Maurienne,France,Davézieux ,France,226,,Drapeau : Royaume-UniDavid Millar,,Drapeau : Royaume-UniBradley Wiggins,
E-2012-13,2012,13,Saint-Paul-Trois-Châteaux - Le Cap d'Agde,Saint-Paul-Trois-Châteaux,France,Le Cap d'Agde,France,217,,Drapeau : AllemagneAndré Greipel,,Drapeau : Royaume-UniBradley Wiggins,
E-2012-14,2012,14,Limoux - Foix,Limoux,France,Foix,France,191,,Drapeau : EspagneLuis León Sánchez‎,,Drapeau : Royaume-UniBradley Wiggins,
E-2012-15,2012,15,Samatan - Pau,Samatan,France,Pau,France,"158,5",,Drapeau : FrancePierrick Fédrigo,,Drapeau : Royaume-UniBradley Wiggins,
E-2012-16,2012,16,Pau - Bagnères-de-Luchon,Pau,France,Bagnères-de-Luchon,France,197,,Drapeau : FranceThomas Voeckler,,Drapeau : Royaume-UniBradley Wiggins,
E-2012-17,2012,17,Bagnères-de-Luchon - Peyragudes,Bagnères-de-Luchon,France,Peyragudes,France,"143,5",,Drapeau : EspagneAlejandro Valverde,,Drapeau : Royaume-UniBradley Wiggins,
E-2012-18,2012,18,Blagnac - Brive-la-Gaillarde,Blagnac,France,Brive-la-Gaillarde,France,"222,5",,Drapeau : Royaume-UniMark Cavendish,,Drapeau : Royaume-UniBradley Wiggins,
E-2012-19,2012,19,Bonneval - Chartres,Bonneval,France,Chartres,France,"53,5",,Drapeau : Royaume-UniBradley Wiggins,,Drapeau : Royaume-UniBradley Wiggins,
E-2012-20,2012,20,Rambouillet - Paris Champs-Élysées,Rambouillet,France,Paris,France,120,,Drapeau : Royaume-UniMark Cavendish,,Drapeau : Royaume-UniBradley Wiggins,
