ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1996-Prologue,1996,Prologue,s-Hertogenbosch - 's-Hertogenbosch,Bois-le-Duc,Pays-Bas,Bois-le-Duc,Pays-Bas,"9,4",(CLM),Drapeau : SuisseAlex Zülle,,Drapeau : SuisseAlex Zülle,
E-1996-1,1996,1,s-Hertogenbosch - 's-Hertogenbosch,Bois-le-Duc,Pays-Bas,Bois-le-Duc,Pays-Bas,209,,Drapeau : FranceFrédéric Moncassin,,Drapeau : SuisseAlex Zülle,
E-1996-2,1996,2,s-Hertogenbosch - Wasquehal,Bois-le-Duc,Pays-Bas,Wasquehal,France,"247,5",,Drapeau : ItalieMario Cipollini,,Drapeau : SuisseAlex Zülle,
E-1996-3,1996,3,Wasquehal - Nogent-sur-Oise,Wasquehal,France,Nogent-sur-Oise,France,195,,Drapeau : AllemagneErik Zabel,,Drapeau : FranceFrédéric Moncassin,
E-1996-4,1996,4,Soissons - Lac de Madine,Soissons,France,Lac de Madine,France,232,,Drapeau : FranceCyril Saugrain,,Drapeau : FranceStéphane Heulot,
E-1996-5,1996,5,Lac de Madine - Besançon,Lac de Madine,France,Besançon,France,232,,Drapeau : Pays-BasJeroen Blijlevens,,Drapeau : FranceStéphane Heulot,
E-1996-6,1996,6,Arc-et-Senans - Aix-les-Bains,Arc-et-Senans,France,Aix-les-Bains,France,207,,Drapeau : Pays-BasMichael Boogerd,,Drapeau : FranceStéphane Heulot,
E-1996-7,1996,7,Chambéry - Les Arcs (Savoie),Chambéry,France,"Les Arcs, Bourg-Saint-Maurice",France,200, Étape de montagne,Drapeau : FranceLuc Leblanc,,Drapeau : RussieEvgueni Berzin,
E-1996-8,1996,8,Bourg-Saint-Maurice - Val-d'Isère,Bourg-Saint-Maurice,France,Val-d'Isère,France,"30,5", Étape de montagne (CLM),Drapeau : RussieEvgueni Berzin,,Drapeau : RussieEvgueni Berzin,
E-1996-9,1996,9,Le Monêtier-les-Bains - Sestrières,Le Monêtier-les-Bains,France,Sestrières,Italie,46, Étape de montagne,Drapeau : DanemarkBjarne Riis,,Drapeau : DanemarkBjarne Riis,
E-1996-10,1996,10,Turin - Gap,Turin,Italie,Gap,France,"208,5", Étape de montagne,Drapeau : AllemagneErik Zabel,,Drapeau : DanemarkBjarne Riis,
E-1996-11,1996,11,Gap - Valence,Gap,France,Valence,France,202, Étape de montagne,Drapeau : ColombieJosé Jaime González,,Drapeau : DanemarkBjarne Riis,
E-1996-12,1996,12,Valence - Le Puy-en-Velay,Valence,France,Le Puy-en-Velay,France,"143,5", Étape de montagne,Drapeau : SuissePascal Richard,,Drapeau : DanemarkBjarne Riis,
E-1996-13,1996,13,Le Puy-en-Velay - Super Besse,Le Puy-en-Velay,France,"Super Besse, Besse",France,177, Étape de montagne,Drapeau : DanemarkRolf Sørensen,,Drapeau : DanemarkBjarne Riis,
E-1996-14,1996,14,Besse-Tulle,Besse,France,Tulle,France,185,,Drapeau : OuzbékistanDjamolidine Abdoujaparov,,Drapeau : DanemarkBjarne Riis,
E-1996-15,1996,15,Brive - Villeneuve-sur-Lot,Brive,France,Villeneuve-sur-Lot,France,176,,Drapeau : ItalieMassimo Podenzana,,Drapeau : DanemarkBjarne Riis,
E-1996-16,1996,16,Agen - Lourdes-Hautacam,Agen,France,"Hautacam, Préchac",France,199, Étape de montagne,Drapeau : DanemarkBjarne Riis,,Drapeau : DanemarkBjarne Riis,
E-1996-17,1996,17,Argelès-Gazost - Pampelune,Argelès-Gazost,France,Pampelune,Espagne,262, Étape de montagne,Drapeau : SuisseLaurent Dufaux,,Drapeau : DanemarkBjarne Riis,
E-1996-18,1996,18,Pampelune - Hendaye,Pampelune,Espagne,Hendaye,France,"154,5", Étape de montagne,Drapeau : Pays-BasBart Voskamp,,Drapeau : DanemarkBjarne Riis,
E-1996-19,1996,19,Hendaye - Bordeaux,Hendaye,France,Bordeaux,France,"226,5",,Drapeau : FranceFrédéric Moncassin,,Drapeau : DanemarkBjarne Riis,
E-1996-20,1996,20,Bordeaux - Saint-Émilion,Bordeaux,France,Saint-Émilion,France,"63,5",(CLM),Drapeau : AllemagneJan Ullrich,,Drapeau : DanemarkBjarne Riis,
E-1996-21,1996,21,Palaiseau - Paris,Palaiseau,France,Paris,France,"147,5",,Drapeau : ItalieFabio Baldato,,Drapeau : DanemarkBjarne Riis,
