ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1929-1,1929,1,Paris - Caen,Paris,France,Caen,France,206,,Aimé Dossche Drapeau belge Belgique,,Aimé Dossche Drapeau belge Belgique,
E-1929-2,1929,2,Caen - Cherbourg,Caen,France,Cherbourg,France,140,,André Leducq Drapeau de France France,,Aimé Dossche Drapeau belge Belgique,
E-1929-3,1929,3,Cherbourg - Dinan,Cherbourg,France,Dinan,France,199,,Omer Taverne Drapeau belge Belgique,,Aimé Dossche Drapeau belge Belgique,
E-1929-4,1929,4,Dinan - Brest,Dinan,France,Brest,France,206,,Louis Delannoy Drapeau belge Belgique,,Maurice De Waele Drapeau belge Belgique,
E-1929-5,1929,5,Brest - Vannes,Brest,France,Vannes,France,208,,Gustave Van Slembrouck Drapeau belge Belgique,,Maurice De Waele Drapeau belge Belgique,
E-1929-6,1929,6,Vannes - Les Sables-d'Olonne,Vannes,France,Les Sables-d'Olonne,France,204,,Paul Le Drogo Drapeau de France France,,Maurice De Waele Drapeau belge Belgique,
E-1929-7,1929,7,Les Sables-d'Olonne - Bordeaux,Les Sables-d'Olonne,France,Bordeaux,France,285,,Nicolas Frantz Drapeau du Luxembourg Luxembourg,,Drapeau du Luxembourg Nicolas Frantz (LUX) || Drapeau de France André Leducq (FRA) || Drapeau de France Victor Fontan (FRA),
E-1929-8,1929,8,Bordeaux - Bayonne,Bordeaux,France,Bayonne,France,182,,Julien Moineau Drapeau de France France,,Gaston Rebry Drapeau belge Belgique,
E-1929-9,1929,9,Bayonne - Luchon,Bayonne,France,Luchon,France,363,,Salvador Cardona Flag of Spain (Civil).svgEspagne,,Victor Fontan Drapeau de France France,
E-1929-10,1929,10,Luchon - Perpignan,Luchon,France,Perpignan,France,323,,Jef Demuysere Drapeau belge Belgique,,Maurice De Waele Drapeau belge Belgique,
E-1929-11,1929,11,Perpignan - Marseille,Perpignan,France,Marseille,France,366,,André Leducq Drapeau de France France,,Maurice De Waele Drapeau belge Belgique,
E-1929-12,1929,12,Marseille - Cannes,Marseille,France,Cannes,France,191,,Marcel Bidot Drapeau de France France,,Maurice De Waele Drapeau belge Belgique,
E-1929-13,1929,13,Cannes - Nice,Cannes,France,Nice,France,133,,Benoît Faure Drapeau de France France,,Maurice De Waele Drapeau belge Belgique,
E-1929-14,1929,14,Nice - Grenoble,Nice,France,Grenoble,France,333,,Gaston Rebry Drapeau belge Belgique,,Maurice De Waele Drapeau belge Belgique,
E-1929-15,1929,15,Grenoble - Évian,Grenoble,France,Évian,France,329,,Julien Vervaecke Drapeau belge Belgique,,Maurice De Waele Drapeau belge Belgique,
E-1929-16,1929,16,Évian - Belfort,Évian,France,Belfort,France,283,,Charles Pélissier Drapeau de France France,,Maurice De Waele Drapeau belge Belgique,
E-1929-17,1929,17,Belfort - Strasbourg,Belfort,France,Strasbourg,France,145,,André Leducq Drapeau de France France,,Maurice De Waele Drapeau belge Belgique,
E-1929-18,1929,18,Strasbourg - Metz,Strasbourg,France,Metz,France,165,,André Leducq Drapeau de France France,,Maurice De Waele Drapeau belge Belgique,
E-1929-19,1929,19,Metz - Charleville,Metz,France,Charleville,France,159,,Bernard Van Rysselberghe Drapeau belge Belgique,,Maurice De Waele Drapeau belge Belgique,
E-1929-20,1929,20,Charleville - Malo-les-Bains,Charleville,France,Malo-les-Bains,France,270,,Maurice De Waele Drapeau belge Belgique,,Maurice De Waele Drapeau belge Belgique,
E-1929-21,1929,21,Malo-les-Bains - Dieppe,Malo-les-Bains,France,Dieppe,France,234,,André Leducq Drapeau de France France,,Maurice De Waele Drapeau belge Belgique,
E-1929-22,1929,22,Dieppe - Paris,Dieppe,France,Paris,France,332,,Nicolas Frantz Drapeau du Luxembourg Luxembourg,,Maurice De Waele Drapeau belge Belgique,
