ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1966-1,1966,1,Nancy - Charleville-Mézières,Nancy,France,Charleville-Mézières,France,"208,5",,Rudi Altig Drapeau d'Allemagne Allemagne,,Rudi Altig Drapeau d'Allemagne Allemagne,
E-1966-2,1966,2,Charleville-Mézières - Tournai,Charleville-Mézières,France,Tournai,Belgique,198,,Guido Reybrouck Drapeau belge Belgique,,Rudi Altig Drapeau d'Allemagne Allemagne,
E-1966-3a,1966,3a,Tournai - Tournai,Tournai,Belgique,Tournai,Belgique,21,(CLM par équipes),Televizier-Batavus,,Rudi Altig Drapeau d'Allemagne Allemagne,
E-1966-3b,1966,3b,Tournai - Dunkerque,Tournai,Belgique,Dunkerque,France,"131,5",,Gerben Karstens Drapeau : Pays-Bas Pays-Bas,,Rudi Altig Drapeau d'Allemagne Allemagne,
E-1966-4,1966,4,Dunkerque - Dieppe,Dunkerque,France,Dieppe,France,205,,Willy Planckaert Drapeau belge Belgique,,Rudi Altig Drapeau d'Allemagne Allemagne,
E-1966-5,1966,5,Dieppe - Caen,Dieppe,France,Caen,France,"178,5",,Franco Bitossi Drapeau d'Italie Italie,,Rudi Altig Drapeau d'Allemagne Allemagne,
E-1966-6,1966,6,Caen - Angers,Caen,France,Angers,France,"216,5",,Edward Sels Drapeau belge Belgique,,Rudi Altig Drapeau d'Allemagne Allemagne,
E-1966-7,1966,7,Angers - Royan,Angers,France,Royan,France,"252,5",,Albert Van Vlierberghe Drapeau belge Belgique,,Rudi Altig Drapeau d'Allemagne Allemagne,
E-1966-8,1966,8,Royan - Bordeaux,Royan,France,Bordeaux,France,"137,5",,Willy Planckaert Drapeau belge Belgique,,Rudi Altig Drapeau d'Allemagne Allemagne,
E-1966-9,1966,9,Bordeaux - Bayonne,Bordeaux,France,Bayonne,France,201,,Gerben Karstens Drapeau : Pays-Bas Pays-Bas,,Rudi Altig Drapeau d'Allemagne Allemagne,
E-1966-10,1966,10,Bayonne - Pau,Bayonne,France,Pau,France,"234,5",,Tommaso De Pra Drapeau d'Italie Italie,,Tommaso De Pra Drapeau d'Italie Italie,
E-1966-11,1966,11,Pau - Luchon,Pau,France,Luchon,France,188,,Marcello Mugnaini Drapeau d'Italie Italie,,Jean-Claude Lebaube Drapeau de France France,
E-1966-12,1966,12,Luchon - Revel,Luchon,France,Revel,France,"218,5",,Rudi Altig Drapeau d'Allemagne Allemagne,,Karl-Heinz Kunde Drapeau d'Allemagne Allemagne,
E-1966-13,1966,13,Revel - Sète,Revel,France,Sète,France,"191,5",,Georges Vandenberghe Drapeau belge Belgique,,Karl-Heinz Kunde Drapeau d'Allemagne Allemagne,
E-1966-14a,1966,14a,Montpellier - Aubenas,Montpellier,France,Aubenas,France,144,,Jo de Roo Drapeau : Pays-Bas Pays-Bas,,Karl-Heinz Kunde Drapeau d'Allemagne Allemagne,
E-1966-14b,1966,14b,Vals-les-Bains - Vals-les-Bains,Vals-les-Bains,France,Vals-les-Bains,France,20,(CLM),Raymond Poulidor Drapeau de France France,,Karl-Heinz Kunde Drapeau d'Allemagne Allemagne,
E-1966-15,1966,15,Privas - Le Bourg-d'Oisans,Privas,France,Le Bourg-d'Oisans,France,"203,5",,Luís Otaño Drapeau d'Espagne Espagne,,Karl-Heinz Kunde Drapeau d'Allemagne Allemagne,
E-1966-16,1966,16,Le Bourg-d'Oisans - Briançon,Le Bourg-d'Oisans,France,Briançon,France,"148,5",,Julio Jiménez Drapeau d'Espagne Espagne,,Jan Janssen Drapeau : Pays-Bas Pays-Bas,
E-1966-17,1966,17,Briançon - Turin,Briançon,France,Turin,Italie,160,,Franco Bitossi Drapeau d'Italie Italie,,Lucien Aimar Drapeau de France France,
E-1966-18,1966,18,Ivrée - Chamonix,Ivrée,Italie,Chamonix,France,188,,Edy Schütz Drapeau du Luxembourg Luxembourg,,Lucien Aimar Drapeau de France France,
E-1966-19,1966,19,Chamonix-Saint-Étienne,Chamonix,France,Saint-Étienne,France,"264,5",,Ferdinand Bracke Drapeau belge Belgique,,Lucien Aimar Drapeau de France France,
E-1966-20,1966,20,Saint-Étienne - Montluçon,Saint-Étienne,France,Montluçon,France,"223,5",,Henk Nijdam Drapeau : Pays-Bas Pays-Bas,,Lucien Aimar Drapeau de France France,
E-1966-21,1966,21,Montluçon - Orléans,Montluçon,France,Orléans,France,"232,5",,Pierre Beuffeuil Drapeau de France France,,Lucien Aimar Drapeau de France France,
E-1966-22a,1966,22a,Orléans - Rambouillet,Orléans,France,Rambouillet,France,111,,Edward Sels Drapeau belge Belgique,,Lucien Aimar Drapeau de France France,
E-1966-22b,1966,22b,Rambouillet - Paris,Rambouillet,France,Paris,France,"51,5",,Rudi Altig Drapeau d'Allemagne Allemagne,,Lucien Aimar Drapeau de France France,
