ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1958-1,1958,1,Bruxelles (BEL) - Gand (BEL),Bruxelles,Belgique,Gand,Belgique,184,,André Darrigade Drapeau de France France,,André Darrigade Drapeau de France France,
E-1958-2,1958,2,Gand (BEL) - Dunkerque,Gand,Belgique,Dunkerque,France,198,,Gerrit Voorting Drapeau : Pays-Bas Pays-Bas,,Jos Hoevenaers Drapeau belge Belgique,
E-1958-3,1958,3,Dunkerque - Le Tréport,Dunkerque,France,Le Tréport,France,177,,Gilbert Bauvin Drapeau de France France,,Wim van Est Drapeau : Pays-Bas Pays-Bas,
E-1958-4,1958,4,Le Tréport - Versailles,Le Tréport,France,Versailles,France,205,,Jean Gainche Drapeau de France France,,Wim van Est Drapeau : Pays-Bas Pays-Bas,
E-1958-5,1958,5,Versailles - Caen,Versailles,France,Caen,France,232,,Tino Sabbadini Drapeau de France France,,Gilbert Bauvin Drapeau de France France,
E-1958-6,1958,6,Caen - Saint-Brieuc,Caen,France,Saint-Brieuc,France,223,,Martin Van Geneugden Drapeau belge Belgique,,Gerrit Voorting Drapeau : Pays-Bas Pays-Bas,
E-1958-7,1958,7,Saint-Brieuc - Brest,Saint-Brieuc,France,Brest,France,170,,Brian Robinson Drapeau : Royaume-Uni Royaume-Uni,,Gerrit Voorting Drapeau : Pays-Bas Pays-Bas,
E-1958-8,1958,8,Circuit de Châteaulin,Châteaulin,France,Châteaulin,France,46,(CLM),Charly Gaul Drapeau du Luxembourg Luxembourg,,Gerrit Voorting Drapeau : Pays-Bas Pays-Bas,
E-1958-9,1958,9,Quimper - Saint-Nazaire,Quimper,France,Saint-Nazaire,France,206,,André Darrigade Drapeau de France France,,André Darrigade Drapeau de France France,
E-1958-10,1958,10,Saint-Nazaire - Royan,Saint-Nazaire,France,Royan,France,255,,Pierino Baffi Drapeau d'Italie Italie,,André Darrigade Drapeau de France France,
E-1958-11,1958,11,Royan - Bordeaux,Royan,France,Bordeaux,France,137,,Arrigo Padovan Drapeau d'Italie Italie,,André Darrigade Drapeau de France France,
E-1958-12,1958,12,Bordeaux - Dax,Bordeaux,France,Dax,France,161,,Martin Van Geneugden Drapeau belge Belgique,,André Darrigade Drapeau de France France,
E-1958-13,1958,13,Dax - Pau,Dax,France,Pau,France,230,,Louis Bergaud Drapeau de France France,,Raphaël Géminiani Drapeau de France France,
E-1958-14,1958,14,Pau - Luchon,Pau,France,Luchon,France,129,,Federico Bahamontes Drapeau : EspagneEspagne,,Vito Favero Drapeau d'Italie Italie,
E-1958-15,1958,15,Luchon - Toulouse,Luchon,France,Toulouse,France,176,,André Darrigade Drapeau de France France,,Vito Favero Drapeau d'Italie Italie,
E-1958-16,1958,16,Toulouse - Béziers,Toulouse,France,Béziers,France,187,,Pierino Baffi Drapeau d'Italie Italie,,Vito Favero Drapeau d'Italie Italie,
E-1958-17,1958,17,Béziers - Nîmes,Béziers,France,Nîmes,France,189,,André Darrigade Drapeau de France France,,Vito Favero Drapeau d'Italie Italie,
E-1958-18,1958,18,Bédoin - Mont Ventoux,Bédoin,France,Mont Ventoux (Bédoin),France,22,(CLM),Charly Gaul Drapeau du Luxembourg Luxembourg,,Raphaël Géminiani Drapeau de France France,
E-1958-19,1958,19,Carpentras - Gap,Carpentras,France,Gap,France,178,,Gastone Nencini Drapeau d'Italie Italie,,Raphaël Géminiani Drapeau de France France,
E-1958-20,1958,20,Gap - Briançon,Gap,France,Briançon,France,165,,Federico Bahamontes Drapeau : EspagneEspagne,,Raphaël Géminiani Drapeau de France France,
E-1958-21,1958,21,Briançon - Aix-les-Bains,Briançon,France,Aix-les-Bains,France,219,,Charly Gaul Drapeau du Luxembourg Luxembourg,,Vito Favero Drapeau d'Italie Italie,
E-1958-22,1958,22,Aix-les-Bains - Besançon,Aix-les-Bains,France,Besançon,France,237,,André Darrigade Drapeau de France France,,Vito Favero Drapeau d'Italie Italie,
E-1958-23,1958,23,Besançon - Dijon,Besançon,France,Dijon,France,74,(CLM),Charly Gaul Drapeau du Luxembourg Luxembourg,,Charly Gaul Drapeau du Luxembourg Luxembourg,
E-1958-24,1958,24,Dijon - Paris,Dijon,France,Paris,France,320,,Pierino Baffi Drapeau d'Italie Italie,,Charly Gaul Drapeau du Luxembourg Luxembourg,
